file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,,vertical_advection_fluxes,,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,,variances,,,,,,,,covariances,,,,,custom_variables,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,n2o_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,n2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_irga75_mean,status_code_irga75_mean,ga_diag_code_irga75_mean,agc_mean,fast_t_mean,air_p_mean,cooler_v_mean,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,h2o_mean,dummy_mean,cell_t_mean
CH-CHA_201812040700.csv,2018-12-04,12:30,338.5207,1,36000,36000,-0.113889E-01,1,0.396839E-02,5.13609,0,2.04128,102.927,1,47.9920,-31.1622,1,15.9730,2.32055,1,1.08201,-0.809161E-03,2,0.310401E-02,0.108017E-02,1,0.237537E-03,1.19346,-11.1918,3.14143,-0.252327,-0.412014E-03,0.705566E-04,0.265127E-10,0.485141E-12,0.108240E-12,0.182906E-13,18.8524,471.200,475.298,-0.500000E-01,0,344.969,8.62221,8.69720,-0.100000,0,0.769660E-01,1.92370,1.94043,9.10000,0,0.130059E-01,0.325071,0.327898,2.65000,0,290.285,289.492,96559.5,1.15826,1010.12,0.249942E-01,0.150372,0.621633E-02,830.501,1852.49,0.536698E-02,44.8315,1021.99,277.451,0.706830,0.409328,0.317365E-01,0.817414,0.780337E-13,0.140633E-14,0.817414,2.34568,154.388,30.0753,2.22510,-9999,0.991605E-01,0.220769,-16.1470,-0.124481,0.499003E-01,-0.442708E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.112298E-01,1.01416,10.3381,1.02081,86.8800,1.17184,-27.7671,1.17184,1.95876,1.17184,-0.682973E-03,1.18476,0.911719E-03,1.18476,800000000,800000000,800000000,800000011,800000000,800001100,800110111,811110111,80000,80000,80,81,5,7,2,2,2,0,0,0,0.244183,0.178431,0.189237E-01,0.539400E-01,4.15569,19594.8,0.187132E-03,0.605424E-06,0.883617E-02,-0.277671E-01,1.95876,-0.172185E-04,0.229854E-04,16.0000,0.00000,248.953,55.9550,13.0086,97522.8,1.36121,21.9961,96.5011,0.499667,13.3352,0.101324E+10,294.419
CH-CHA_201812040700.csv,2018-12-04,13:00,338.5415,1,35989,35989,-0.173464E-01,0,0.247145E-02,1.20209,2,1.79554,-9999,-9999,-9999,-20.8361,2,23.0574,-9999,-9999,-9999,-0.425591E-02,2,0.366843E-02,-0.221599E-03,1,0.155426E-03,1.66381,-9999,3.00261,-9999,0.137270E-02,0.306193E-03,0.910284E-11,-9999,0.336646E-13,0.571255E-14,21.0679,527.073,527.073,0.300000,0,-9999,-9999,-9999,-9999,0,0.779142E-01,1.94925,1.94925,8.80000,0,0.132213E-01,0.330769,0.330769,8.85000,0,290.560,290.560,96559.5,1.15776,1005.49,0.250179E-01,-9999,-9999,-9999,1982.57,-9999,-9999,-9999,-9999,1.02740,0.785246,0.461806E-01,1.29395,0.974894E-14,0.432072E-15,1.29395,2.72707,148.519,37.3908,2.04531,-9999,0.122404,0.164093,-129.591,-0.155103E-01,-9999,-0.843622E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.171474E-01,1.01161,1.17864,1.01990,-9999,-9999,-17.8372,1.17233,-9999,-9999,-0.358319E-02,1.18774,-0.186571E-03,1.18774,800000000,800000000,800000000,800001111,800001000,810011100,800110111,801110111,80111,80111,80,80,1,7,4,2,6,11,0,0,0.185246,0.116558,0.263814E-01,0.506875E-01,12.4015,-9999,0.202378E-03,0.399526E-06,0.101248E-02,-0.178372E-01,-9999,-0.896438E-04,-0.466761E-05,16.0000,0.00000,249.307,58.1666,12.0774,97523.6,1.34621,21.9861,96.5048,0.499583,13.3353,0.101430E+10,294.542
CH-CHA_201812041300.csv,2018-12-04,13:30,338.5624,1,36000,36000,-0.101950,1,0.101635E-01,42.3759,2,12.9224,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.324684E-01,2,0.272195E-01,0.119379E-02,1,0.193519E-03,-3.10259,-9999,-9999,-9999,0.149602E-02,-0.955865E-04,-9999,-9999,0.133581E-11,0.222310E-12,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,0.795607E-01,1.97690,1.97690,1.85000,0,0.132408E-01,0.329002,0.329002,1.90000,0,288.583,288.583,96559.5,1.16569,1005.44,0.248476E-01,-9999,-9999,-9999,1748.07,-9999,-9999,-9999,-9999,0.798394,-0.764425,0.476611E-01,1.10637,0.128978E-12,0.167898E-13,1.10637,6.13278,214.139,316.245,2.46900,-9999,0.295734,1.39912,-51.8431,-0.387709E-01,-9999,-0.122258,0,42.9602,-6.51938,14.7469,36.7218,56.0030,78.5450,117.675,-0.100712,1.01229,41.5447,1.02001,-9999,-9999,-9999,-9999,-9999,-9999,0.273755E-01,1.18604,0.100653E-02,1.18604,800000000,800001100,800000000,800001100,800001000,800111010,800010111,800110111,81001,81111,80,81,16,0,6,3,26,2,0,0,0.781245,1.97841,0.385799E-01,1.24792,-9999,-9999,0.616575E-02,0.349011E-06,0.354467E-01,-9999,-9999,0.680218E-03,0.250100E-04,16.0000,0.00000,250.949,68.4328,10.9580,97522.0,1.33458,22.0000,96.5000,0.500028,13.3315,0.985716E+09,294.602
CH-CHA_201812041300.csv,2018-12-04,14:00,338.5832,1,36000,36000,-0.753779E-01,1,0.654372E-02,-14.4642,2,1.77772,146.749,0,55.5348,1.23842,2,29.9680,3.29842,0,1.24823,-9999,-9999,-9999,-9999,-9999,-9999,-3.61029,-9999,-9999,-9999,-9999,-9999,0.324081E-09,0.338859E-11,-9999,-9999,19.4712,480.755,483.184,8.65000,0,203.591,5.02677,5.05217,0.350000,0,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,0,286.759,286.302,96559.5,1.17275,1008.09,0.246906E-01,0.213737,0.366870E-02,484.738,1508.03,0.312830E-02,32.1438,1023.29,270.004,-0.384868E-01,-3.49623,0.286971E-01,3.49656,-0.350169E-12,0.166441E-13,3.49656,8.26606,276.665,269.369,0.470245,-9999,0.253524,1.02383,95.7614,0.209897E-01,-0.985639E-01,0.482579E-01,0,24.5529,-3.72600,8.42821,20.9874,32.0072,44.8905,67.2542,-0.744632E-01,1.01228,-7.03819,1.02781,117.994,1.24073,0.392500,1.24073,2.65211,1.24073,-9999,-9999,-9999,-9999,800000000,800000100,800000000,800001111,800001000,800101010,800010111,800010111,80100,80111,80,81,11,7,7,0,14,0,0,0,0.960687,0.972159,0.114817,0.135325,12.6773,17213.4,-9999,-9999,-0.595328E-02,0.392500E-03,2.65211,-9999,-9999,16.0000,0.00000,253.073,81.7090,9.98374,97558.8,1.31922,18.7983,97.7010,0.500397,13.3236,0.926852E+09,294.488
CH-CHA_201812041300.csv,2018-12-04,14:30,338.6040,1,36000,36000,-0.561788E-01,0,0.882410E-02,3.60078,2,5.74055,-28.5659,2,98.1517,4.52292,2,8.73867,-0.642223,2,2.20666,0.354460E-01,0,0.225775E-01,0.326136E-03,2,0.405928E-03,0.405665,6.70167,-2.75492,0.150668,-9999,-9999,-0.156211E-09,-0.283265E-11,-0.697647E-12,-0.118519E-12,17.3876,430.072,433.452,-1.00000,0,315.297,7.79868,7.85998,10.0000,0,0.776536E-01,1.92072,1.93581,1.35000,0,0.131922E-01,0.326301,0.328865,1.40000,0,287.268,286.558,96559.5,1.17048,1009.60,0.247344E-01,-0.416160E-01,0.568165E-02,751.374,1533.37,0.485413E-02,49.0014,781.999,276.031,1.49988,-1.29227,0.667240E-01,1.98092,0.966219E-13,-0.898408E-14,1.98092,6.01905,223.107,319.252,1.93028,-9999,0.219081,0.948791,-248.337,-0.809385E-02,-0.126051,-0.139084E-01,0,24.1450,-3.66410,8.28820,20.6388,31.4755,44.1448,66.1369,-0.555848E-01,1.01069,2.08248,1.02081,-24.1980,1.17749,3.91818,1.17749,-0.544022,1.17749,0.296078E-01,1.19718,0.272419E-03,1.19718,800000000,800000000,800000000,800000111,800001000,800101000,800010111,800110111,80100,81100,80,81,9,7,8,0,6,0,0,0,0.623546,1.18463,0.894058E-01,0.427453,1.93218,34432.0,0.262706E-02,0.135248E-05,0.176224E-02,0.391818E-02,-0.544022,0.738074E-03,0.679096E-05,16.0000,0.00000,252.182,76.1391,10.4480,97577.7,1.33228,21.9828,96.5313,0.524841,13.3309,0.981465E+09,294.185
CH-CHA_201812041300.csv,2018-12-04,15:00,338.6249,1,36000,36000,-0.265266E-01,1,0.500733E-02,-11.1001,1,4.65274,37.8716,0,5.14081,-9.00959,1,1.64673,0.851046,0,0.115524,0.203213E-01,0,0.873777E-02,0.868121E-03,1,0.174582E-03,-0.752766,14.6735,-2.59588,0.329741,-0.527357E-03,-0.962698E-04,0.154812E-10,0.561530E-12,0.773862E-13,0.131418E-13,15.4522,382.301,387.677,0.300000,0,560.475,13.8667,14.0617,0.300000,0,0.772409E-01,1.91101,1.93789,4.65000,0,0.131171E-01,0.324529,0.329092,1.55000,0,287.344,286.084,96559.5,1.16975,1012.94,0.247409E-01,0.551478E-01,0.100998E-01,1333.42,1486.21,0.863408E-02,89.7197,152.787,284.396,1.94349,-0.868567,0.552806E-01,2.12946,-0.809164E-13,0.100188E-14,2.12946,6.88773,210.833,335.920,1.48756,-9999,0.150589,0.594677,26.1893,0.767490E-01,-0.293098,0.622090E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.261908E-01,1.01282,-9.02974,1.02764,30.1379,1.26636,-6.97084,1.26636,0.677255,1.26636,0.156261E-01,1.30048,0.667541E-03,1.30048,800000000,800000000,800000000,800000000,800000000,800000010,800010111,800110111,80011,80111,80,81,9,12,3,0,16,4,0,0,0.619651,0.494670,0.750323E-01,0.184145,0.328735E-01,206.722,0.672091E-03,0.265845E-06,-0.762071E-02,-0.697084E-02,0.677255,0.392018E-03,0.167469E-04,16.0000,0.00000,249.439,58.9946,10.8422,97597.9,1.35254,22.0000,96.5277,0.527694,13.3343,0.100693E+10,294.053
CH-CHA_201812041300.csv,2018-12-04,15:30,338.6457,1,36000,36000,-0.211145E-01,0,0.357978E-02,-21.9666,1,4.88876,247.944,1,83.7112,-40.4528,2,24.6563,5.58360,1,1.88514,-0.128363E-01,1,0.166588E-01,0.201073E-03,2,0.815758E-04,3.47433,-11.1405,3.63111,-0.250881,0.253900E-02,0.864234E-04,0.831531E-10,0.170566E-11,0.362184E-12,0.603255E-13,18.0572,449.539,453.723,9.70000,0,370.394,9.22108,9.30690,0.350000,0,0.786505E-01,1.95803,1.97625,10.0000,0,0.131000E-01,0.326129,0.329164,2.00000,0,289.136,288.292,96559.5,1.16282,1010.42,0.248953E-01,0.361817,0.667451E-02,888.015,1715.50,0.573995E-02,51.7642,827.485,278.410,1.34157,-0.486302,0.292307E-01,1.42729,0.107681E-12,0.460499E-14,1.42729,3.97780,208.255,340.075,1.17349,-9999,0.134752,0.266833,9.47510,0.212135,-0.885952E-01,0.138744,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.208345E-01,1.01344,-9.76749,1.02806,192.318,1.28293,-32.5699,1.28293,4.33092,1.28293,-0.978562E-02,1.31175,0.153286E-03,1.31175,800000000,800000000,800000000,800001100,800001000,800001010,800010111,800110111,81011,81011,80,81,13,26,5,0,13,3,0,0,0.201092,0.295195,0.373795E-01,0.258132,8.54456,48310.6,0.243751E-02,0.195170E-06,-0.831324E-02,-0.325699E-01,4.33092,-0.245877E-03,0.385153E-05,16.0000,0.00000,249.966,62.2870,10.8905,97603.3,1.35145,22.0000,96.5240,0.524028,13.3345,0.100808E+10,294.014
CH-CHA_201812041300.csv,2018-12-04,16:00,338.6665,1,36000,36000,-0.212968E-01,0,0.163569E-02,-5.89867,1,2.55838,-9999,-9999,-9999,3.15252,2,21.0347,-9999,-9999,-9999,0.599635E-01,1,0.198507E-01,0.606734E-03,0,0.137941E-03,1.92030,-9999,3.78508,-9999,0.133653E-02,0.242668E-03,-0.407272E-10,-9999,-0.155380E-12,-0.259092E-13,20.8486,519.721,519.721,9.70000,0,-9999,-9999,-9999,-9999,0,0.795403E-01,1.98281,1.98281,2.35000,0,0.132632E-01,0.330629,0.330629,1.80000,0,289.520,289.520,96559.5,1.16191,1005.46,0.249284E-01,-9999,-9999,-9999,1856.02,-9999,-9999,-9999,-9999,0.763170,-0.720211,0.325417E-03,1.04935,0.322467E-13,-0.195347E-14,1.04935,2.63048,232.273,316.659,0.177682E-01,-9999,0.135385,0.174584,35.7331,0.562504E-01,-9999,0.372944E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.210440E-01,1.01201,-5.76057,1.02397,-9999,-9999,2.82518,1.24456,-9999,-9999,0.473478E-01,1.26645,0.479084E-03,1.26645,800000000,800000000,800000000,800001100,800000000,800101010,800110111,811110111,81001,81111,80,80,18,1,9,4,6,40,0,0,0.112440,0.213430,0.232970E-01,0.116669,12.2909,-9999,0.574786E-02,0.352356E-06,-0.493089E-02,0.282518E-02,-9999,0.118030E-02,0.119428E-04,16.0000,0.00000,254.554,90.9622,10.8721,97631.6,1.33505,22.0000,96.5264,0.526361,13.3342,0.100641E+10,293.988
CH-CHA_201812041300.csv,2018-12-04,16:30,338.6873,1,36000,36000,-0.230862E-01,1,0.290962E-02,-17.4249,1,3.92424,36.9204,1,9.89358,17.0427,1,10.2947,0.832161,1,0.222995,-0.353063E-01,1,0.234962E-01,0.122770E-02,1,0.191353E-03,-0.499724,-9999,1.46923,-9999,0.293462E-02,0.104801E-04,-0.261239E-09,-0.147904E-11,-0.973015E-12,-0.158008E-12,21.9439,546.960,548.659,1.05000,0,124.239,3.09670,3.10632,0.950000,0,0.817327E-01,2.03722,2.04354,-1.00000,0,0.132725E-01,0.330823,0.331851,2.15000,0,289.485,289.201,96559.5,1.16184,1007.11,0.249254E-01,0.539241E-01,0.223878E-02,298.802,1818.61,0.192694E-02,16.4302,1519.81,263.688,0.772840,-0.899590E-01,0.290799E-01,0.778602,-0.183954E-12,-0.119048E-13,0.778602,2.54806,199.448,353.361,2.14043,-9999,0.140963,0.285875,13.6603,0.147142,-0.471959,0.105644,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.227430E-01,1.01509,-15.2171,1.02991,28.4271,1.30474,13.5796,1.30474,0.640727,1.30474,-0.265695E-01,1.32883,0.923895E-03,1.32883,800000000,800000000,800000000,800000000,800000000,800110010,800100111,801110111,80011,80011,80,81,2,6,2,2,7,1,0,0,0.199475,0.356333,0.159419E-01,0.306984,2.95684,1294.93,0.116806E-01,0.641310E-06,-0.130049E-01,0.135796E-01,0.640727,-0.664311E-03,0.230999E-04,16.0000,0.00000,254.647,91.5420,10.9380,97689.0,1.34065,22.0000,96.5296,0.529556,13.3324,0.992430E+09,293.957
CH-CHA_201812041300.csv,2018-12-04,17:00,338.7082,0,36000,36000,-0.215500E-01,0,0.246530E-02,-14.5373,0,1.45895,-7.93978,1,17.4868,13.3345,1,9.04439,-0.178767,1,0.393723,-0.822135E-02,0,0.508527E-02,0.811776E-03,0,0.146964E-03,-1.73720,7.49697,3.05700,0.168797,-0.443935E-02,-0.466688E-04,-0.415136E-10,-0.427691E-12,-0.134496E-12,-0.226983E-13,24.2800,603.475,607.250,0.850000,0,250.143,6.21726,6.25615,2.00000,0,0.786628E-01,1.95515,1.96738,1.35000,0,0.132755E-01,0.329960,0.332025,1.80000,0,288.665,288.097,96559.5,1.16492,1008.78,0.248548E-01,-0.115841E-01,0.450758E-02,599.311,1694.21,0.386944E-02,35.3742,1094.90,272.884,0.130841,1.15026,0.254206E-01,1.15795,-0.586416E-13,-0.170978E-14,1.15795,2.74157,103.059,83.5105,1.25792,-9999,0.136012,0.169317,14.7153,0.136592,1.83094,0.909528E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.212318E-01,1.01499,-14.4701,1.03089,-5.64064,1.31429,11.0209,1.31429,-0.127001,1.31429,-0.612152E-02,1.34302,0.604439E-03,1.34302,800000000,800000000,800000000,800000011,800000000,800000000,800000111,800000111,80111,80111,80,81,9,4,3,0,0,3,0,0,0.140696,0.165901,0.320363E-01,0.469360E-01,1.72245,3615.92,0.337496E-03,0.364176E-06,-0.123135E-01,0.110209E-01,-0.127001,-0.153099E-03,0.151170E-04,16.0000,0.00000,250.391,64.9413,9.83421,97699.7,1.32972,21.9889,96.5348,0.530684,13.3305,0.978841E+09,293.965
CH-CHA_201812041300.csv,2018-12-04,17:30,338.7290,0,36000,36000,0.151120E-02,2,0.403507E-02,-2.24692,1,2.03754,-24.4484,1,15.1143,-4.65978,1,6.47905,-0.550099,1,0.340078,-0.118026E-01,2,0.526892E-02,0.686131E-03,1,0.233695E-03,-1.08846,15.4678,-8.04031,0.348033,0.126042E-02,-0.104918E-03,0.445410E-10,0.123855E-11,0.193722E-12,0.321188E-13,18.3084,454.887,460.714,-1.00000,0,509.101,12.6490,12.8111,9.80000,0,0.796285E-01,1.97844,2.00378,5.25000,0,0.132023E-01,0.328021,0.332224,2.15000,0,288.562,287.408,96559.5,1.16490,1012.29,0.248459E-01,-0.356464E-01,0.917400E-02,1216.81,1620.06,0.787537E-02,75.1088,403.253,283.023,-0.195258,0.480367,0.217219E-01,0.518989,0.245803E-13,0.243283E-14,0.518989,2.48992,73.9651,112.121,2.39878,-9999,0.360178E-01,0.215177,1.76991,1.13565,0.919048E-01,0.529026E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.143079E-02,1.05620,-2.70318,1.11288,-11.1469,2.15219,-1.99292,2.15219,-0.250811,2.15219,-0.530343E-02,2.22547,0.308309E-03,2.22547,800000000,800000000,800000000,800000000,800000000,801111111,811110111,811110111,80001,81011,80,81,1,5,0,4,6,0,0,0,0.226175,0.193096,0.110833E-01,0.995149E-01,1.26257,2747.23,0.469864E-03,0.108067E-05,-0.229236E-02,-0.199292E-02,-0.250811,-0.133450E-03,0.775795E-05,16.0000,0.00000,248.000,50.0000,9.41575,97703.7,1.32385,22.0000,96.5301,0.530083,13.3281,0.960680E+09,293.996
CH-CHA_201812041300.csv,2018-12-04,18:00,338.7498,0,36000,36000,-0.716123E-01,1,0.102999E-01,13.4119,1,4.55706,-442.352,1,128.430,114.784,1,50.6188,-9.95365,1,2.88990,-0.809292E-01,1,0.174669E-01,0.667981E-02,1,0.194906E-02,0.856932E-01,-4.83187,2.68958,-0.108725,0.190354E-02,0.199415E-03,0.950731E-09,0.200496E-10,0.379412E-11,0.625013E-12,20.3171,504.569,509.996,10.0000,0,428.459,10.6407,10.7551,-1.00000,0,0.810800E-01,2.01360,2.03526,10.0000,0,0.133565E-01,0.331705,0.335272,10.0000,0,288.433,287.462,96559.5,1.16555,1011.18,0.248348E-01,-0.644997,0.772083E-02,1024.26,1625.91,0.662417E-02,62.9962,601.648,280.479,0.175192E-01,-0.135668,0.293431E-01,0.139907,0.822575E-13,0.467947E-13,0.139907,1.54732,262.378,277.358,12.1067,-9999,0.247872,0.226173,-96.6114,-0.208050E-01,-0.303196E-01,-0.459095E-01,0,50.0977,-7.60252,17.1969,42.8228,65.3074,91.5946,137.225,-0.697154E-01,1.02721,-8.71031,1.02815,-360.212,1.21710,97.7615,1.21710,-8.10536,1.21710,-0.656887E-01,1.23201,0.542187E-02,1.23201,800000000,800000000,800000000,800001100,800001010,800001111,801110111,811110111,81101,81111,80,81,3,0,1,0,2,0,0,0,0.241255,0.192635,0.184559E-01,0.864799E-01,14.3308,45938.4,0.986896E-03,0.126069E-04,-0.739046E-02,0.977615E-01,-8.10536,-0.164885E-02,0.136094E-03,16.0000,0.00000,249.367,58.5427,9.28668,97720.1,1.31771,22.0000,96.5275,0.527500,13.3250,0.938068E+09,294.019
CH-CHA_201812041300.csv,2018-12-04,18:30,338.7707,0,36000,36000,-0.904996E-02,0,0.319999E-02,12.8842,2,6.35688,123.991,1,41.7730,11.9210,2,18.3496,2.78885,1,0.939575,0.315085E-01,1,0.807219E-02,0.171320E-02,0,0.735556E-03,-0.675074,-12.8666,-0.792230,-0.289401,0.323614E-03,0.160451E-03,-0.403960E-09,-0.437923E-11,-0.166500E-11,-0.275906E-12,19.7924,489.981,492.598,8.05000,0,214.565,5.31177,5.34013,0.450000,0,0.815786E-01,2.01956,2.03034,10.0000,0,0.135183E-01,0.334659,0.336447,9.95000,0,287.518,287.034,96559.5,1.16963,1008.26,0.247560E-01,0.180718,0.386646E-02,512.174,1581.71,0.330571E-02,32.3811,1069.53,270.745,-0.287657,0.122777E-01,0.358493E-01,0.290142,0.218817E-12,-0.204098E-13,0.290142,2.69080,24.6240,177.556,7.09748,-9999,0.879628E-01,0.217654,-4.49045,-0.447617,0.103913,-0.124205,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.880709E-02,1.02758,18.7743,1.02928,103.881,1.18376,8.28135,1.18376,2.33652,1.18376,0.263629E-01,1.19518,0.143342E-02,1.19518,800000000,800000000,800000000,800001100,800101000,801111100,811110111,811110111,80001,80001,80,81,3,6,3,6,8,1,0,0,0.109374,0.311111,0.148225E-01,0.367955,7.15567,14511.8,0.568920E-03,0.523445E-05,0.159200E-01,0.828135E-02,2.33652,0.656121E-03,0.356749E-04,16.0000,0.00000,251.922,74.5108,9.56118,97755.1,1.31875,22.0000,96.5307,0.530667,13.3270,0.952777E+09,294.004
CH-CHA_201812041300.csv,2018-12-04,19:00,338.7915,0,35988,35988,-0.347979E-01,1,0.367472E-02,-24.5890,1,1.94814,199.011,1,81.5784,-31.9865,1,17.7343,4.47529,1,1.83450,0.230119E-01,1,0.539336E-02,0.119015E-02,1,0.230660E-03,-0.353275,4.86070,0.799021,0.109305,-0.515980E-02,-0.388425E-03,0.805586E-10,0.116908E-11,0.307197E-12,0.522766E-13,20.3895,504.692,508.416,0.150000,0,295.897,7.32418,7.37822,-1.00000,0,0.777523E-01,1.92456,1.93876,9.35000,0,0.132313E-01,0.327508,0.329925,1.50000,0,287.478,286.811,96559.5,1.16966,1009.35,0.247525E-01,0.289998,0.533206E-02,705.765,1558.82,0.455866E-02,45.2756,853.056,275.152,-0.766261,-1.09926,0.502204E-01,1.34092,-0.515582E-12,0.395097E-14,1.34092,3.13059,317.346,235.121,2.14636,-9999,0.172484,0.516896,17.7457,0.113267,-0.123556,0.120752,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.343744E-01,1.01232,-14.5497,1.02547,157.794,1.25805,-26.0400,1.25805,3.54840,1.25805,0.179266E-01,1.28367,0.927144E-03,1.28367,800000000,800000000,800000000,800001100,800001000,800101110,800000111,800100111,80101,80111,80,81,39,9,12,2,7,4,0,0,0.329586,0.673540,0.306665E-01,0.919597E-01,7.89883,74157.4,0.376175E-03,0.820464E-06,-0.123240E-01,-0.260400E-01,3.54840,0.446996E-03,0.231181E-04,16.0000,0.00000,252.342,77.1380,9.81843,97794.7,1.32592,22.0000,96.5282,0.528204,13.3312,0.983690E+09,294.011
CH-CHA_201812041900.csv,2018-12-04,19:30,338.8123,0,36000,36000,-0.477363E-01,1,0.794098E-02,-17.5292,1,3.32483,51.4804,1,9.11441,60.2908,1,10.4416,1.15624,1,0.204708,0.107407,2,0.336116E-01,0.213681E-02,1,0.449466E-03,-2.04295,5.38885,3.97615,0.121033,0.472690E-02,0.154064E-03,-0.601135E-09,-0.993263E-11,-0.209314E-11,-0.343782E-12,23.4245,577.620,583.186,0.500000E-01,0,387.045,9.54408,9.63604,0.00000,0,0.815635E-01,2.01126,2.03064,10.0000,0,0.133962E-01,0.330334,0.333517,1.90000,0,286.390,285.525,96559.5,1.17395,1010.54,0.246588E-01,0.749244E-01,0.697455E-02,919.025,1432.97,0.594112E-02,64.1345,513.941,278.905,-0.202936,0.125106,0.300099E-01,0.240281,0.995712E-13,-0.256627E-13,0.240281,1.96827,35.2871,148.347,7.17468,-9999,0.201651,0.269280,39.7906,0.505144E-01,-0.340502,0.732757E-01,0,43.7670,-6.64181,15.0238,37.4114,57.0547,80.0200,119.885,-0.468462E-01,1.01900,-14.6164,1.02633,41.9743,1.23605,49.2190,1.23605,0.942736,1.23605,0.857575E-01,1.25245,0.170611E-02,1.25245,800000000,800000000,800000000,800000011,800000010,800100010,811110111,811110111,81011,81011,80,81,24,5,10,24,0,60,0,0,0.381099,0.140340,0.171222E-01,0.105226,1.09229,395.117,0.736928E-02,0.160347E-05,-0.123208E-01,0.492190E-01,0.942736,0.213500E-02,0.424749E-04,16.0000,0.00000,255.000,93.7500,9.77174,97800.4,1.32293,21.9856,96.5350,0.529577,13.3289,0.966811E+09,293.984
