not_enough_data,2016-09-02,18:00,246.749,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201609210100.csv,2016-09-21,02:00,265.0833,0,36000,36000,0.325988E-02,2,0.205688E-02,-4.62713,0,1.58961,2.87813,1,1.13413,0.648412E-01,1,0.255506E-01,0.184757E-01,1,0.449278E-02,0.184060E-02,1,0.440181E-03,-0.418469,-0.404311,-0.910868E-02,0.216865E-02,0.586868E-04,-0.721097E-12,-0.157996E-12,-0.245306E-13,390.927,9.74837,9.84433,0.350000,0,0.856543E-01,2.13592,2.15695,4.05000,0,0.132987E-01,0.331624,0.334889,3.85000,0,289.615,288.722,96559.5,1.16086,1010.72,0.249366E-01,0.420171E-02,0.704450E-02,938.636,1763.42,0.606837E-02,53.2282,824.784,279.210,-0.433715,0.232135,0.197328E-01,0.492326,-0.198736E-12,-0.184458E-14,0.492326,1.72023,24.4695,151.843,2.29707,-9999,0.529921E-01,0.215812,2.73594,0.734666,-1.60769,0.744204E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.315137E-02,1.03443,-4.23738,1.06935,1.69576,1.69725,0.382035E-01,1.69725,0.108857E-01,1.69725,0.108446E-02,1.69725,800009000,800009000,800009000,800009000,800009010,800109011,811119111,811119111,80111,80111,80,81,0,1,4,10,4,0,0,0.289833,0.137092,0.469977E-02,0.127345,0.259137E-01,0.851643E-03,0.721631E-05,-0.361151E-02,0.962017E-03,0.274116E-03,0.273081E-04,34.0000,96.5001,0.500083,0.00000,0.00000,346099.,884093.
CH-CHA_201609210100.csv,2016-09-21,02:30,265.1041,0,36000,36000,-0.303770E-02,1,0.106840E-02,-10.5324,0,2.12466,3.31252,1,0.737915,0.746492E-01,1,0.166292E-01,0.422238E-02,1,0.193454E-02,0.134661E-02,0,0.161474E-03,0.471002,0.167734,0.377995E-02,0.259031E-03,-0.663489E-04,0.130136E-11,0.283532E-12,0.437208E-13,393.735,9.82886,9.92643,0.450000,0,0.857841E-01,2.14144,2.16270,5.00000,0,0.132280E-01,0.330211,0.333489,4.95000,0,289.924,289.022,96559.5,1.15962,1010.77,0.249631E-01,0.483727E-02,0.709511E-02,946.363,1797.62,0.611850E-02,52.6452,851.261,279.328,-0.587181,0.145005,0.287214E-01,0.605502,-0.624675E-13,0.330517E-14,0.605502,1.88452,21.3510,166.128,2.71879,-9999,0.511818E-01,0.689431E-01,1.08296,1.85603,-3.17957,0.175568,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.285456E-02,1.06416,-9.27514,1.12851,1.43025,2.31605,0.322312E-01,2.31605,0.182310E-02,2.31605,0.581426E-03,2.31605,800009000,800009000,800009000,800009000,800009011,800109011,811109111,811109111,80111,80111,80,81,8,8,10,0,0,0,0,0.673836E-01,0.615350E-01,0.896767E-02,0.219350,0.981562E-02,0.141156E-03,0.102948E-05,-0.791324E-02,0.812555E-03,0.459606E-04,0.146579E-04,34.0000,96.5000,0.500028,0.00000,0.00000,582340.,892918.
CH-CHA_201609210100.csv,2016-09-21,03:00,265.1249,0,36000,36000,-0.179966E-02,1,0.355205E-03,-8.14495,0,2.37977,7.68292,1,1.32320,0.173127,1,0.298171E-01,0.943752E-02,0,0.318787E-02,0.109838E-02,1,0.258668E-03,-0.995558E-01,0.493446E-01,0.111193E-02,-0.539792E-03,0.219587E-04,-0.416134E-11,-0.899608E-12,-0.139666E-12,394.767,9.85254,9.95058,0.500000E-01,0,0.853418E-01,2.12995,2.15114,3.40000,0,0.132495E-01,0.330679,0.333969,3.60000,0,289.862,288.959,96559.5,1.15986,1010.78,0.249578E-01,0.112186E-01,0.711371E-02,948.635,1790.34,0.613325E-02,52.9862,841.710,279.363,-0.589195,0.207608,0.269615E-01,0.625283,-0.444103E-13,-0.105412E-13,0.625283,1.53916,28.2152,160.590,2.47130,-9999,0.393905E-01,0.921416E-01,0.638383,3.14858,-1.06014,0.176374,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.164711E-02,1.09261,-6.74361,1.18343,2.63693,2.91358,0.594208E-01,2.91358,0.323915E-02,2.91358,0.376988E-03,2.91358,800009000,800009000,800009000,800009000,800009000,800109000,811109111,811119111,80100,80100,80,81,6,3,7,7,0,0,0,0.779061E-01,0.972848E-01,0.909223E-02,0.215713,0.221141E-01,0.261157E-03,0.175164E-05,-0.575215E-02,0.149773E-02,0.816442E-04,0.950214E-05,34.0000,96.5000,0.500028,0.00000,0.00000,312941.,903459.
CH-CHA_201609210100.csv,2016-09-21,03:30,265.1458,0,36000,36000,-0.188088E-01,0,0.248631E-02,-15.3897,0,2.71984,4.24097,0,1.18564,0.956213E-01,0,0.267327E-01,-0.671325E-02,0,0.260398E-02,0.279489E-03,0,0.139269E-03,0.937994,0.481007,0.108453E-01,-0.214620E-02,-0.117703E-03,0.248299E-11,0.513186E-12,0.808054E-13,403.174,10.0839,10.1867,0.450000,0,0.833282E-01,2.08415,2.10538,5.00000,0,0.131207E-01,0.328168,0.331510,1.45000,0,290.484,289.557,96559.5,1.15736,1010.92,0.250114E-01,0.619626E-02,0.726520E-02,970.844,1860.07,0.627738E-02,52.1938,889.229,279.699,-1.17085,0.114067,0.568754E-01,1.17777,-0.920194E-13,0.615861E-14,1.17777,3.06816,13.5267,174.436,2.76794,-9999,0.127481,0.194320,11.4532,0.175498,-3.62882,0.103181,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.185086E-01,1.01622,-14.7465,1.03353,3.13991,1.35067,0.707956E-01,1.35067,-0.497032E-02,1.35067,0.206927E-03,1.35067,800009000,800009000,800009000,800009000,800009000,800009000,800009111,800109111,80100,80100,80,80,12,10,5,0,1,0,0,0.175234,0.178765,0.346418E-01,0.176302,0.780571E-02,0.824720E-04,0.531470E-06,-0.126039E-01,0.178868E-02,-0.125577E-03,0.522809E-05,34.0000,96.5005,0.500472,0.00000,0.00000,154449.,926485.
CH-CHA_201609210100.csv,2016-09-21,04:00,265.1666,0,36000,36000,-0.157372E-01,0,0.194454E-02,-15.0084,0,2.26324,-1.77866,0,0.706235,-0.401080E-01,0,0.159253E-01,-0.937395E-02,0,0.330455E-02,0.393813E-03,0,0.899243E-04,0.185253,-0.988331E-01,-0.222865E-02,0.238181E-03,-0.233455E-04,0.499529E-12,0.103985E-12,0.163087E-13,401.114,10.0364,10.1381,5.00000,0,0.834987E-01,2.08924,2.11042,1.00000,0,0.130957E-01,0.327669,0.330991,1.90000,0,290.599,289.676,96559.5,1.15691,1010.90,0.250212E-01,-0.259900E-02,0.722808E-02,966.278,1874.13,0.624775E-02,51.5586,907.856,279.630,-0.966675,0.156355,0.520474E-01,0.980621,0.796335E-13,0.124535E-14,0.980621,2.99114,17.1284,170.812,3.04246,-9999,0.116631,0.128315,8.99339,0.223498,8.43807,0.110031,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.154583E-01,1.01804,-14.5979,1.03698,-1.28465,1.38454,-0.289684E-01,1.38454,-0.677043E-02,1.38454,0.284435E-03,1.38454,800009000,800009000,800009000,800009000,800009000,800109010,800109111,811119111,80001,80001,80,80,14,6,8,0,2,0,0,0.111127,0.117132,0.283716E-01,0.790141E-01,0.263234E-02,0.115559E-03,0.196548E-06,-0.124820E-01,-0.732151E-03,-0.171117E-03,0.718885E-05,34.0000,96.5030,0.502972,0.00000,0.00000,154448.,926485.
CH-CHA_201609210100.csv,2016-09-21,04:30,265.1874,0,36000,36000,-0.130205E-01,0,0.200949E-02,-17.4283,0,2.38751,-2.04721,0,0.741183,-0.461541E-01,0,0.167099E-01,-0.365779E-02,1,0.355462E-02,0.423148E-03,0,0.783081E-04,-0.344734,-0.293694,-0.662128E-02,0.173565E-03,0.700407E-05,-0.869941E-12,-0.184003E-12,-0.288205E-13,395.789,9.89515,9.99404,5.00000,0,0.837139E-01,2.09294,2.11386,1.05000,0,0.131122E-01,0.327819,0.331095,1.90000,0,290.365,289.456,96559.5,1.15785,1010.82,0.250011E-01,-0.299079E-02,0.713211E-02,952.725,1848.08,0.615979E-02,51.5523,895.351,279.425,-1.06800,0.126424,0.648890E-01,1.07741,-0.329991E-13,-0.219799E-14,1.07741,3.00075,13.5768,173.249,3.45283,-9999,0.106044,0.125606,5.82117,0.345291,8.51317,0.140425,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.127365E-01,1.02230,-16.7996,1.04596,-1.38634,1.47671,-0.312547E-01,1.47671,-0.247699E-02,1.47671,0.286548E-03,1.47671,800009000,800009000,800009000,800009011,800009000,800009000,800009111,801119111,80000,80000,80,80,24,17,10,0,1,0,0,0.988866E-01,0.125519,0.268065E-01,0.949405E-01,0.345464E-02,0.154348E-03,0.169192E-06,-0.143541E-01,-0.789189E-03,-0.625445E-04,0.723541E-05,34.0000,96.5025,0.502486,0.00000,0.00000,154448.,926485.
CH-CHA_201609210100.csv,2016-09-21,05:00,265.2083,0,36000,36000,-0.126876E-01,0,0.191552E-02,-12.7782,0,1.87738,-1.16894,1,0.864404,-0.263511E-01,1,0.194860E-01,-0.806176E-03,2,0.144953E-02,0.323247E-03,0,0.885562E-04,-0.153597,-0.116079,-0.261674E-02,0.125202E-02,0.207137E-04,0.136624E-12,0.294321E-13,0.455805E-14,393.697,9.83936,9.93714,5.00000,0,0.848118E-01,2.11963,2.14070,1.10000,0,0.131345E-01,0.328260,0.331522,1.60000,0,290.261,289.358,96559.5,1.15827,1010.78,0.249922E-01,-0.170755E-02,0.709443E-02,947.370,1836.57,0.612504E-02,51.5836,889.202,279.344,-1.05858,0.760619E-01,0.428561E-01,1.06218,0.150905E-12,0.347028E-15,1.06218,2.66415,12.4618,175.890,2.31236,-9999,0.104661,0.179109,7.63278,0.263338,10.9314,0.104284,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.124457E-01,1.01944,-12.3749,1.04005,-0.825221,1.41652,-0.186027E-01,1.41652,-0.569125E-03,1.41652,0.228198E-03,1.41652,800009000,800009000,800009000,800009000,800009000,800009000,800109111,810119111,80011,80011,80,81,17,4,0,0,0,0,0,0.138689,0.189231,0.302978E-01,0.774734E-01,0.443935E-02,0.111268E-03,0.203484E-06,-0.105700E-01,-0.469529E-03,-0.143646E-04,0.575969E-05,34.0000,96.5005,0.500528,0.00000,0.00000,154448.,926485.
CH-CHA_201609210100.csv,2016-09-21,05:30,265.2291,0,36000,36000,-0.354986E-02,1,0.784527E-03,-3.88882,0,0.523641,0.564723,1,0.339790,0.127301E-01,1,0.765962E-02,-0.175821E-02,1,0.177765E-02,0.297226E-03,0,0.539996E-04,-0.380338E-01,0.313989,0.707800E-02,-0.248926E-03,0.747591E-06,-0.219602E-11,-0.464763E-12,-0.721604E-13,399.750,9.99026,10.0911,1.70000,0,0.846025E-01,2.11433,2.13566,5.00000,0,0.131356E-01,0.328276,0.331589,1.30000,0,290.251,289.333,96559.5,1.15830,1010.86,0.249913E-01,0.824910E-03,0.720349E-02,961.853,1833.72,0.621903E-02,52.4536,871.869,279.564,-0.760736,0.271050,0.454156E-01,0.808857,0.504310E-13,-0.549349E-14,0.808857,2.20896,26.6671,160.389,3.21872,-9999,0.553599E-01,0.782463E-01,3.71172,0.541527,-6.88625,0.599943E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.345170E-02,1.02844,-3.66565,1.05803,0.353996,1.59528,0.797983E-02,1.59528,-0.110213E-02,1.59528,0.186315E-03,1.59528,800009000,800009000,800009000,800009000,800009000,800109000,811119111,811119111,80101,80101,80,81,9,13,8,0,6,0,0,0.920910E-01,0.511763E-01,0.132252E-01,0.135695E-01,0.191462E-02,0.767688E-04,0.182489E-06,-0.313068E-02,0.201433E-03,-0.278207E-04,0.470311E-05,34.0000,96.5002,0.500194,0.00000,0.00000,154448.,926485.
CH-CHA_201609210100.csv,2016-09-21,06:00,265.2499,0,36000,36000,-0.102336E-01,0,0.146159E-02,-4.37775,0,0.586646,0.290389,1,0.379060,0.654600E-02,1,0.854482E-02,-0.951876E-03,0,0.108871E-02,0.265055E-03,0,0.416938E-04,-0.327759E-02,0.103541,0.233404E-02,0.916761E-03,0.154596E-04,-0.291571E-11,-0.619694E-12,-0.954298E-13,401.737,10.0400,10.1418,4.40000,0,0.853839E-01,2.13387,2.15551,1.25000,0,0.131487E-01,0.328606,0.331938,0.750000,0,290.254,289.331,96559.5,1.15828,1010.89,0.249915E-01,0.424181E-03,0.723931E-02,966.629,1833.47,0.625003E-02,52.7212,866.845,279.636,-0.936777,0.198041,0.565425E-01,0.959149,-0.716251E-13,-0.725774E-14,0.959149,2.25291,17.4642,168.063,3.37958,-9999,0.939956E-01,0.920233E-01,16.1392,0.124541,-15.0755,0.397763E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.100872E-01,1.01451,-4.25300,1.02934,0.222338,1.30607,0.501198E-02,1.30607,-0.728810E-03,1.30607,0.202941E-03,1.30607,800009000,800009000,800009000,800009000,800009000,800009000,811119111,811119111,80011,80011,80,81,6,10,1,3,2,0,0,0.935343E-01,0.738543E-01,0.166578E-01,0.122960E-01,0.171769E-02,0.554626E-04,0.119029E-06,-0.363225E-02,0.126524E-03,-0.183982E-04,0.512309E-05,34.0000,96.5002,0.500167,0.00000,0.00000,154448.,926485.
CH-CHA_201609210100.csv,2016-09-21,06:30,265.2707,1,36000,36000,-0.911989E-02,0,0.143358E-02,-6.44802,0,0.744578,-1.20669,1,0.331826,-0.271999E-01,1,0.747967E-02,0.210487E-02,1,0.123921E-02,0.281768E-03,0,0.490618E-04,-0.855964E-01,-0.161660,-0.364396E-02,0.122152E-02,0.115945E-04,-0.360994E-13,-0.782661E-14,-0.119163E-14,398.715,9.96235,10.0626,4.85000,0,0.864441E-01,2.15991,2.18164,1.45000,0,0.131614E-01,0.328853,0.332162,1.25000,0,290.192,289.277,96559.5,1.15854,1010.85,0.249862E-01,-0.176256E-02,0.718484E-02,959.175,1827.10,0.620165E-02,52.4970,867.930,279.523,-1.03566,0.266508,0.489761E-01,1.07052,-0.231421E-14,-0.905395E-16,1.07052,2.55902,21.0622,165.569,2.62218,-9999,0.887238E-01,0.104001,9.21506,0.218121,5.34356,0.620570E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.895975E-02,1.01787,-6.29198,1.03681,-0.872144,1.38359,-0.196590E-01,1.38359,0.152131E-02,1.38359,0.203650E-03,1.38359,800009000,800009000,800009000,800009000,800009000,800109000,800119111,811119111,80011,80011,80,80,21,26,3,6,5,0,0,0.927478E-01,0.895346E-01,0.257191E-01,0.149424E-01,0.131830E-02,0.312343E-04,0.117442E-06,-0.537269E-02,-0.496131E-03,0.383930E-04,0.513949E-05,34.0000,96.5000,0.500000,0.00000,0.00000,154448.,926485.
CH-CHA_201609210100.csv,2016-09-21,07:00,265.2916,1,35989,35989,-0.148179E-01,0,0.214131E-02,-0.788099,0,0.408155,-1.78358,1,0.796230,-0.402051E-01,1,0.179485E-01,-0.107038E-01,1,0.385665E-02,0.198524E-03,0,0.447103E-04,0.609106E-01,0.333980,0.752851E-02,-0.343956E-03,-0.285687E-05,0.120816E-11,0.256910E-12,0.392414E-13,405.063,10.1229,10.2264,0.100000,0,0.861347E-01,2.15258,2.17459,0.250000,0,0.131565E-01,0.328792,0.332154,0.850000,0,290.245,289.316,96559.5,1.15831,1010.94,0.249908E-01,-0.260529E-02,0.729924E-02,974.578,1831.63,0.630162E-02,53.2083,857.051,279.755,-0.895504,0.845235E-01,0.580397E-01,0.901355,0.278954E-13,0.298265E-14,0.901355,2.26683,13.9258,174.608,3.69192,-9999,0.113105,0.124443,156.199,0.128682E-01,0.441864,0.595046E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.146580E-01,1.01091,-0.864553,1.02044,-1.47176,1.21187,-0.331762E-01,1.21187,-0.883252E-02,1.21187,0.163817E-03,1.21187,800009000,800019000,800009000,800009000,800009010,800009010,810119111,811119111,80101,80101,80,81,2,3,0,4,1,0,0,0.115557,0.115756,0.175731E-01,0.430105E-02,0.657847E-02,0.264799E-03,0.130835E-06,-0.738316E-03,-0.837552E-03,-0.222982E-03,0.413566E-05,34.0000,96.5000,0.500042,0.00000,0.00000,154448.,926485.
CH-CHA_201609210700.csv,2016-09-21,07:30,265.3124,1,36000,36000,-0.485653E-01,0,0.508802E-02,-0.887417,2,1.05620,2.50815,0,1.36685,0.565467E-01,0,0.308159E-01,0.161363E-01,1,0.585017E-02,0.411047E-03,0,0.112419E-03,0.246317,0.148058,0.333799E-02,0.128280E-02,0.298327E-05,0.603013E-12,0.128951E-12,0.194529E-13,407.682,10.1941,10.2990,4.90000,0,0.871803E-01,2.17994,2.20239,0.750000,0,0.131516E-01,0.328856,0.332243,0.900000,0,290.410,289.473,96559.5,1.15765,1010.98,0.250049E-01,0.366423E-02,0.734642E-02,981.411,1850.07,0.634597E-02,53.0472,868.661,279.856,-1.69652,-0.165433,0.916785E-01,1.70703,-0.813425E-13,0.147913E-14,1.70703,3.72619,1.77798,185.569,3.07863,-9999,0.204821,0.243771,823.792,0.243993E-02,-0.353814,0.370198E-02,0,26.5535,-4.02959,9.11495,22.6975,34.6151,48.5482,72.7341,-0.480967E-01,1.00974,-0.746465,1.02037,2.06554,1.21428,0.465680E-01,1.21428,0.132888E-01,1.21428,0.338510E-03,1.21428,800009000,800019000,800009000,800009000,800009000,800009000,800019111,800019111,80111,80111,80,80,15,5,1,15,2,0,0,0.230235,0.195695,0.616126E-01,0.173783E-01,0.603658E-02,0.223607E-03,0.154928E-06,-0.637807E-03,0.117639E-02,0.335697E-03,0.855134E-05,34.0000,96.5001,0.500111,0.00000,0.00000,154448.,926485.
CH-CHA_201609210700.csv,2016-09-21,08:00,265.3332,1,36000,36000,-0.448585E-01,0,0.394451E-02,2.64698,0,0.789307,3.85465,0,1.19947,0.869354E-01,0,0.270521E-01,-0.199144E-02,2,0.996527E-02,0.125747E-03,0,0.595140E-04,0.590252,0.221014,0.498461E-02,-0.194259E-02,-0.459281E-04,0.219122E-11,0.454910E-12,0.697485E-13,411.390,10.3005,10.4077,5.00000,0,0.854068E-01,2.13845,2.16070,5.00000,0,0.130949E-01,0.327875,0.331287,1.05000,0,290.798,289.850,96559.5,1.15610,1011.05,0.250384E-01,0.563342E-02,0.741324E-02,991.627,1894.99,0.641229E-02,52.3288,903.368,280.007,-1.93806,-0.273133,0.110417,1.96032,-0.486441E-13,0.532639E-14,1.96032,4.12914,358.667,188.022,3.22894,-9999,0.196981,0.273412,-245.674,-0.818158E-02,0.686698,-0.114963E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.443840E-01,1.01069,2.80001,1.02077,3.24461,1.18802,0.731769E-01,1.18802,-0.167627E-02,1.18802,0.105846E-03,1.18802,800009000,800019000,800009000,800009000,800009000,800009000,800019111,800019111,80100,80100,80,80,4,12,3,11,0,0,0,0.251609,0.235408,0.598069E-01,0.780332E-02,0.581670E-02,0.669547E-03,0.152756E-06,0.239549E-02,0.185124E-02,-0.424066E-04,0.267771E-05,34.0000,96.5016,0.501639,0.00000,0.00000,154449.,926485.
CH-CHA_201609210700.csv,2016-09-21,08:30,265.3541,1,36000,36000,-0.810451E-01,0,0.741390E-02,6.20094,1,0.768793,10.0193,0,2.33804,0.226031,0,0.527451E-01,-0.554077E-02,2,0.589719E-02,0.240488E-03,1,0.452043E-04,0.443467,0.263009,0.593336E-02,-0.159353E-02,-0.175721E-04,0.359105E-12,0.724718E-13,0.112786E-13,416.033,10.4274,10.5373,5.00000,0,0.839604E-01,2.10437,2.12655,4.60000,0,0.130666E-01,0.327499,0.330950,0.900000,0,291.094,290.134,96559.5,1.15491,1011.12,0.250639E-01,0.146468E-01,0.749691E-02,1003.80,1929.40,0.649132E-02,52.0265,925.602,280.185,-2.25870,-0.808833,0.129296,2.40263,-0.130196E-12,0.863166E-15,2.40263,5.50769,347.607,199.702,3.08482,-9999,0.264904,0.538634,-255.068,-0.788026E-02,0.618899,-0.200454E-01,0,28.5604,-4.33415,9.80386,24.4130,37.2314,52.2175,78.2314,-0.801833E-01,1.01075,6.60090,1.02194,8.37804,1.19590,0.189005,1.19590,-0.463314E-02,1.19590,0.201094E-03,1.19590,800009000,800009000,800009000,800009011,800009010,800009010,800019111,800019111,80111,80111,80,81,8,15,6,1,0,0,0,0.562810,0.428558,0.858997E-01,0.123527E-01,0.178444E-01,0.371013E-03,0.894457E-07,0.565262E-02,0.478696E-02,-0.117344E-03,0.509314E-05,33.9778,96.5079,0.502682,0.00000,0.00000,154449.,926479.
CH-CHA_201609210700.csv,2016-09-21,09:00,265.3749,1,36000,36000,-0.900147E-01,0,0.704037E-02,13.8645,0,1.42820,15.4879,0,2.70827,0.349524,0,0.611190E-01,0.176438E-01,0,0.122585E-01,0.247624E-03,0,0.516419E-04,0.573231,0.242691,0.547695E-02,0.577578E-03,-0.325227E-05,-0.156741E-11,-0.314642E-12,-0.486706E-13,420.164,10.5446,10.6570,5.00000,0,0.843440E-01,2.11674,2.13930,0.800000,0,0.130468E-01,0.327429,0.330919,1.00000,0,291.473,290.501,96559.5,1.15340,1011.20,0.250965E-01,0.226492E-01,0.757135E-02,1015.05,1974.75,0.656436E-02,51.4015,959.699,280.347,-2.41113,-1.54888,0.156856,2.87005,-0.104894E-12,-0.373046E-14,2.87005,6.12296,334.524,212.716,3.13294,-9999,0.279361,0.531784,-133.799,-0.150226E-01,0.895184,-0.425523E-01,0,27.2946,-4.14206,9.36935,23.3310,35.5812,49.9032,74.7641,-0.890264E-01,1.01110,14.3805,1.02347,12.8545,1.20487,0.290094,1.20487,0.146438E-01,1.20487,0.205520E-03,1.20487,800009000,800009000,800009000,800009000,800009000,800009000,800019111,800019111,80111,80111,80,80,2,9,4,0,0,0,0,0.566118,0.390455,0.106996,0.244005E-01,0.227241E-01,0.105351E-02,0.930676E-07,0.123299E-01,0.735769E-02,0.371412E-03,0.521263E-05,34.0000,96.5009,0.500861,0.00000,0.00000,154450.,926485.
CH-CHA_201609210700.csv,2016-09-21,09:30,265.3957,1,36000,36000,-0.811257E-01,0,0.607832E-02,19.3598,0,1.86050,24.5252,0,3.40868,0.553693,0,0.769561E-01,0.467541E-01,0,0.130168E-01,0.352486E-03,0,0.604843E-04,0.639818,0.399910,0.902855E-02,-0.407377E-03,-0.752357E-06,0.191264E-12,0.375468E-13,0.583173E-14,427.248,10.7382,10.8548,5.00000,0,0.838723E-01,2.10801,2.13089,0.800000,0,0.130270E-01,0.327413,0.330967,0.850000,0,291.903,290.911,96559.5,1.15169,1011.31,0.251335E-01,0.358793E-01,0.769900E-02,1033.62,2026.53,0.668494E-02,51.0045,992.909,280.612,-1.95805,-1.87994,0.126952,2.71740,0.206502E-13,0.447666E-15,2.71740,5.64314,323.656,223.834,2.67773,-9999,0.265406,0.427646,-82.1693,-0.244617E-01,0.789382,-0.626279E-01,0,27.9612,-4.24322,9.59817,23.9008,36.4502,51.1220,76.5901,-0.802462E-01,1.01096,20.2444,1.02295,20.4056,1.20189,0.460685,1.20189,0.389005E-01,1.20189,0.293276E-03,1.20189,800009000,800009000,800009000,800009000,800009000,800009000,800009111,800019111,80111,80111,80,80,8,6,5,2,0,0,0,0.434626,0.329747,0.909196E-01,0.412095E-01,0.339427E-01,0.130750E-02,0.100908E-06,0.173813E-01,0.117039E-01,0.988286E-03,0.745082E-05,34.0000,96.5002,0.500167,0.00000,0.00000,154448.,926485.
CH-CHA_201609210700.csv,2016-09-21,10:00,265.4166,1,36000,36000,-0.815936E-01,0,0.714868E-02,55.5566,0,3.18958,27.4423,0,4.72836,0.619590,0,0.106756,0.261762E-01,1,0.822749E-02,0.200176E-03,1,0.458188E-04,0.101583,0.498868,0.112634E-01,-0.167515E-02,-0.227584E-04,0.492148E-11,0.928769E-12,0.146538E-12,436.728,10.9798,11.1017,4.70000,0,0.824181E-01,2.07208,2.09508,0.750000,0,0.130036E-01,0.326925,0.330554,0.750000,0,291.990,290.976,96559.5,1.15133,1011.45,0.251411E-01,0.401494E-01,0.786984E-02,1056.79,2034.84,0.683542E-02,51.9348,978.052,280.937,-2.27980,-1.95238,0.127301,3.00425,-0.263977E-13,0.112690E-13,3.00425,6.15121,327.576,220.576,2.42856,-9999,0.266212,0.697271,-28.8964,-0.695587E-01,2.02448,-0.179211,0,27.5872,-4.18647,9.46981,23.5812,35.9628,50.4383,75.5657,-0.806866E-01,1.01124,55.8448,1.02394,22.7262,1.20752,0.513110,1.20752,0.216777E-01,1.20752,0.165775E-03,1.20752,800009000,800009000,800009000,800009000,800009000,800009000,800009011,800019111,80111,80111,80,80,4,2,0,0,0,0,0,0.578023,0.721914,0.946042E-01,0.176768,0.746719E-01,0.484138E-03,0.107168E-06,0.479556E-01,0.130429E-01,0.551032E-03,0.421388E-05,34.0000,96.5002,0.500167,0.00000,0.00000,154451.,926485.
CH-CHA_201609210700.csv,2016-09-21,10:30,265.4374,1,36000,36000,-0.688011E-01,0,0.555460E-02,14.2113,0,0.989071,21.2190,0,3.25137,0.479339,0,0.734487E-01,-0.761345E-02,1,0.920570E-02,0.194197E-03,1,0.582190E-04,0.871099,-0.754353,-0.170409E-01,0.321538E-03,-0.217269E-04,-0.489236E-11,-0.958308E-12,-0.150481E-12,421.402,10.6137,10.7275,5.00000,0,0.825437E-01,2.07899,2.10129,4.75000,0,0.129616E-01,0.326458,0.329960,0.800000,0,292.518,291.536,96559.5,1.14928,1011.26,0.251865E-01,0.310612E-01,0.759367E-02,1021.67,2107.72,0.660734E-02,48.4727,1086.05,280.442,-2.39036,-1.36459,0.130600,2.75554,0.181153E-14,-0.116097E-13,2.75554,5.08529,337.953,209.721,2.71657,-9999,0.244672,0.484822,-87.6992,-0.229192E-01,0.669743,-0.499761E-01,0,27.3322,-4.14777,9.38226,23.3632,35.6303,49.9720,74.8671,-0.680529E-01,1.01099,15.0250,1.02307,17.6439,1.20263,0.398576,1.20263,-0.633067E-02,1.20263,0.161477E-03,1.20263,800009000,800009000,800009000,800009000,800009000,800009000,800019111,800019111,80101,80101,80,80,1,1,3,1,0,0,0,0.455111,0.432740,0.817916E-01,0.208904E-01,0.404961E-01,0.746413E-03,0.110707E-06,0.129279E-01,0.101461E-01,-0.161153E-03,0.411053E-05,34.0000,96.5001,0.500083,0.00000,0.00000,154451.,926485.
