not_enough_data,2018-11-26,15:00,330.624,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201811290700.csv,2018-11-29,08:30,333.3541,1,36000,36000,-0.383596E-02,0,0.127098E-02,9.01689,0,0.929607,0.510058E-02,0,0.256173E-02,0.114149E-03,0,0.573307E-04,-0.121095E-01,1,0.960550E-02,0.197901E-03,1,0.515369E-04,0.331516E-01,0.426835E-04,0.955244E-06,0.135725E-02,-0.691252E-05,-0.413265E-11,-0.837013E-12,-0.105104E-12,537.477,13.0950,13.2687,5.00000,0,0.108859,2.65221,2.68740,5.00000,0,0.136694E-01,0.333037,0.337456,1.10000,0,282.963,281.791,96559.5,1.18792,1012.42,0.243637E-01,0.739687E-05,0.968534E-02,1259.52,1116.84,0.815321E-02,100.000,0.00000,283.539,0.123868,-0.383226,0.111318E-01,0.402901,-0.383879E-13,-0.768898E-14,0.402901,1.18334,256.838,287.912,1.58323,-9999,0.568256E-01,0.488301E-01,-1.73199,-1.16051,1767.82,-0.131936,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.375379E-02,1.02189,8.82931,1.02554,0.425059E-02,1.19997,0.951269E-04,1.19997,-0.100915E-01,1.19997,0.164922E-03,1.19997,800009000,800009100,800009000,800009000,800009000,800019000,811119111,811119111,80101,80101,80,81,13,6,1,23,259,0,0,0.657287E-01,0.246463E-01,0.728520E-02,0.261037E-01,0.208960E-06,0.179661E-02,0.118141E-06,0.734139E-02,0.234828E-05,-0.249116E-03,0.407123E-05,22.0000,96.5059,0.505917,0.517254E+09,294.039
not_enough_data,2018-11-29,09:00,333.374,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
CH-CHA_201811290858.csv,2018-11-29,09:30,333.3957,1,36000,36000,-0.169922E-01,1,0.281145E-02,4.64446,2,1.62223,0.403828E-01,1,0.164836E-01,0.903990E-03,1,0.368995E-03,-0.408194E-01,1,0.173682E-01,-0.956266E-04,2,0.137114E-03,-9999,-9999,-9999,-9999,-9999,0.131954E-11,0.251333E-12,0.335306E-13,537.019,13.0965,13.2703,4.40000,0,0.102286,2.49449,2.52759,5.00000,0,0.136461E-01,0.332793,0.337210,5.00000,0,283.237,282.064,96559.5,1.18677,1012.43,0.243874E-01,0.585786E-04,0.967709E-02,1259.67,1137.68,0.815417E-02,100.000,0.00000,283.541,-1.11315,-0.253428,0.511628E-01,1.14278,-0.672359E-13,0.245716E-14,1.14278,2.42541,355.140,192.826,2.56602,-9999,0.119658,0.119602,-31.3953,-0.640223E-01,115.011,-0.323045E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.167885E-01,1.01213,4.57455,1.01997,0.337676E-01,1.19590,0.755905E-03,1.19590,-0.341327E-01,1.19590,-0.799617E-04,1.19590,800009000,800009100,800009000,800009000,800009000,800009000,801119111,811119111,80101,80101,80,81,0,3,0,11,280,0,0,0.150871,0.714836E-01,0.168502E-01,0.191271,0.161489E-05,0.337293E-02,0.211237E-06,0.380731E-02,0.186782E-04,-0.843410E-03,-0.197583E-05,22.0000,96.5144,0.514389,0.529464E+09,294.022
CH-CHA_201811290858.csv,2018-11-29,10:00,333.4166,1,36000,36000,-0.121210E-01,1,0.365502E-02,17.1266,0,3.95250,0.391778E-01,0,0.100826E-01,0.875314E-03,0,0.225266E-03,0.104236E-01,1,0.142431E-01,0.776484E-04,2,0.417665E-04,-3.29346,0.767618E-02,0.171502E-03,-0.245604E-02,-0.299175E-04,-0.630307E-11,-0.117521E-11,-0.159817E-12,541.066,13.1001,13.2740,4.45000,0,0.100882,2.44253,2.47495,0.500000E-01,0,0.137190E-01,0.332160,0.336570,1.40000,0,281.197,280.032,96559.5,1.19538,1012.38,0.242117E-01,0.567203E-04,0.975002E-02,1260.02,990.569,0.815643E-02,100.000,0.00000,283.545,-0.837685,-0.380587,0.387611E-01,0.920904,0.231021E-12,-0.116493E-13,0.920904,2.53052,347.118,204.434,2.41231,-9999,0.100697,0.275691,-5.07379,-0.396153,437.151,-0.140541,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.119615E-01,1.01334,16.8561,1.02041,0.327916E-01,1.19475,0.732633E-03,1.19475,0.872453E-02,1.19475,0.649913E-04,1.19475,800009000,800009100,800009000,800009000,800009001,800019001,800019111,811119111,80111,80111,80,81,3,6,0,4,0,0,0,0.273197,0.258030,0.201549E-01,0.197157,0.484814E-06,0.175335E-02,0.103669E-06,0.139286E-01,0.179728E-04,0.214028E-03,0.159435E-05,22.0000,96.5150,0.515000,0.557259E+09,294.022
CH-CHA_201811290858.csv,2018-11-29,10:30,333.4374,1,36000,36000,-0.268532E-01,0,0.315515E-02,23.7512,0,2.23882,0.448786E-01,1,0.219197E-01,0.100273E-02,1,0.489754E-03,-0.266774E-01,1,0.156495E-01,0.190047E-03,1,0.696238E-04,0.739125E-01,0.528059E-02,0.117985E-03,0.125289E-02,-0.174498E-05,-0.177700E-11,-0.334855E-12,-0.450431E-13,541.081,13.1026,13.2766,5.00000,0,0.101961,2.46904,2.50182,5.00000,0,0.137152E-01,0.332123,0.336533,1.30000,0,281.243,280.077,96559.5,1.19518,1012.38,0.242156E-01,0.649767E-04,0.975028E-02,1260.26,993.677,0.815798E-02,100.000,0.00000,283.548,-1.26456,-0.439251,0.790036E-01,1.34100,0.676578E-13,-0.328416E-14,1.34100,2.58351,349.677,199.155,3.37747,-9999,0.149893,0.180366,-12.0673,-0.166566,529.233,-0.130956,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.265485E-01,1.01148,23.3873,1.01990,0.374718E-01,1.19766,0.837235E-03,1.19766,-0.222745E-01,1.19766,0.158681E-03,1.19766,800009000,800009100,800009000,800009000,800009000,800009000,800009111,800009111,80101,80101,80,80,1,0,0,5,0,0,0,0.116986,0.216567,0.271790E-01,0.717012E-01,0.174888E-05,0.180283E-02,0.138745E-06,0.193286E-01,0.205423E-04,-0.546525E-03,0.389337E-05,22.0000,96.5139,0.513944,0.576326E+09,294.034
CH-CHA_201811290858.csv,2018-11-29,11:00,333.4582,1,36000,36000,-0.101894E-01,1,0.136250E-02,20.0949,0,1.79058,0.360350E-01,0,0.119077E-01,0.805512E-03,0,0.266180E-03,-0.516123E-02,1,0.146582E-01,-0.131765E-03,2,0.246583E-03,0.796313,0.546155E-02,0.122085E-03,-0.535678E-02,-0.558072E-04,0.465935E-12,0.837459E-13,0.117661E-13,540.238,13.1052,13.2792,4.50000,0,0.971008E-01,2.35549,2.38677,5.00000,0,0.136424E-01,0.330941,0.335335,4.50000,0,281.737,280.570,96559.5,1.19308,1012.40,0.242582E-01,0.521972E-04,0.973508E-02,1260.50,1027.77,0.815959E-02,100.000,0.00000,283.551,-1.08336,0.243267,0.386619E-01,1.11101,0.152194E-12,0.862463E-15,1.11101,2.82627,18.3721,167.344,1.99423,-9999,0.924141E-01,0.237372,-3.34263,-0.601323,557.648,-0.180022,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.100659E-01,1.01227,19.7849,1.02000,0.301377E-01,1.19568,0.673686E-03,1.19568,-0.431657E-02,1.19568,-0.110201E-03,1.19568,800009000,800009100,800009000,800009000,800009000,800019010,800019111,811119111,80111,80111,80,81,0,1,1,42,1,0,0,0.147609,0.301665,0.254710E-01,0.633410E-01,0.692770E-06,0.175425E-02,0.543768E-06,0.163799E-01,0.165586E-04,-0.106097E-03,-0.270863E-05,22.0000,96.5143,0.514306,0.596410E+09,293.970
CH-CHA_201811290858.csv,2018-11-29,11:30,333.4790,1,36000,36000,-0.124438E-01,1,0.655800E-02,34.3943,0,4.50558,0.883072E-01,1,0.284493E-01,0.197518E-02,1,0.636330E-03,0.797956E-02,2,0.129882E-01,0.416412E-03,0,0.187644E-03,1.02596,0.597375E-02,0.133616E-03,-0.489222E-02,-0.778505E-04,0.288258E-11,0.495139E-12,0.724132E-13,539.132,13.1080,13.2822,5.00000,0,0.926064E-01,2.25156,2.28147,4.20000,0,0.135435E-01,0.329287,0.333660,1.00000,0,282.376,281.206,96559.5,1.19039,1012.42,0.243132E-01,0.127992E-03,0.971517E-02,1260.78,1073.33,0.816136E-02,100.000,0.00000,283.554,-0.412093,-0.405920E-01,0.278844E-01,0.415025,0.168774E-13,0.534670E-14,0.415025,2.04980,15.7373,185.626,3.85245,-9999,0.102243,0.250743,-2.64470,-0.760011,389.484,-0.279131,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.121824E-01,1.02145,33.6916,1.02526,0.736166E-01,1.19956,0.164659E-02,1.19956,0.665209E-02,1.19956,0.347139E-03,1.19956,800009000,800009100,800009000,800009011,800009000,800009000,801109111,811119111,80111,80111,81,81,2,3,0,7,1,0,0,0.303167,0.173882,0.244372E-01,0.133260,0.183718E-05,0.776313E-03,0.239241E-06,0.279560E-01,0.405637E-04,0.163874E-03,0.855172E-05,21.9972,96.5138,0.512766,0.618091E+09,293.926
CH-CHA_201811290858.csv,2018-11-29,12:00,333.4999,1,36000,36000,-0.723115E-02,1,0.208829E-02,21.2556,0,2.57526,0.305158E-01,0,0.123543E-01,0.682832E-03,0,0.276444E-03,0.608571E-02,2,0.115571E-01,0.246010E-03,0,0.899109E-04,0.694048,0.388663E-02,0.869687E-04,-0.469144E-03,0.255057E-04,-0.238041E-11,-0.407011E-12,-0.598883E-13,538.383,13.1099,13.2841,5.00000,0,0.920548E-01,2.24158,2.27136,3.50000,0,0.135451E-01,0.329829,0.334211,2.40000,0,282.809,281.636,96559.5,1.18856,1012.43,0.243505E-01,0.442475E-04,0.970167E-02,1260.95,1105.20,0.816252E-02,100.000,0.00000,283.556,-0.192298E-01,0.295203,0.257789E-01,0.296950,-0.195594E-12,-0.442140E-14,0.296950,2.33927,110.705,93.7270,4.98025,-9999,0.779996E-01,0.257105,-1.90009,-1.05784,696.544,-0.226461,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.704021E-02,1.02712,20.7448,1.02898,0.253197E-01,1.20522,0.566564E-03,1.20522,0.504948E-02,1.20522,0.204121E-03,1.20522,800009000,800009100,800009000,800009000,800009000,800009000,800009111,801119111,80101,80101,81,81,0,1,0,6,0,0,0,0.193658,0.295929,0.246235E-01,0.809849E-01,0.506963E-06,0.704181E-03,0.119863E-06,0.172395E-01,0.139786E-04,0.124584E-03,0.503621E-05,22.0000,96.5087,0.508750,0.632380E+09,293.994
CH-CHA_201811290858.csv,2018-11-29,12:30,333.5207,1,36000,36000,-0.354776E-02,1,0.155107E-02,17.8904,0,2.55720,0.902239E-02,0,0.209816E-01,0.201841E-03,0,0.469382E-03,-0.843549E-02,2,0.100018E-01,0.198112E-03,1,0.863277E-04,-0.396707,0.251158E-02,0.561867E-04,0.297403E-04,0.255874E-04,0.515838E-11,0.882168E-12,0.129981E-12,538.903,13.1111,13.2853,4.95000,0,0.921612E-01,2.24221,2.27200,5.00000,0,0.135793E-01,0.330373,0.334762,2.15000,0,282.562,281.390,96559.5,1.18960,1012.42,0.243292E-01,0.130793E-04,0.971103E-02,1261.07,1086.90,0.816326E-02,100.000,0.00000,283.558,0.473568E-01,0.524445,0.228901E-01,0.527076,-0.136945E-13,0.957201E-14,0.527076,2.28731,112.888,84.8402,2.48906,-9999,0.546105E-01,0.202881,-0.774776,-2.59430,1982.89,-0.272007,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.348393E-02,1.01832,17.5574,1.02325,0.753867E-02,1.19681,0.168648E-03,1.19681,-0.704829E-02,1.19681,0.165533E-03,1.19681,800009000,800009100,800009000,800009000,800009000,800109010,811119111,811119111,80001,80001,80,81,30,1,6,34,0,0,0,0.144145,0.233740,0.278787E-01,0.455675E-01,0.201371E-05,0.454856E-03,0.865720E-07,0.145779E-01,0.415738E-05,-0.173749E-03,0.408058E-05,22.0000,96.5064,0.506444,0.641498E+09,294.044
CH-CHA_201811290858.csv,2018-11-29,13:00,333.5415,1,35992,35992,-0.126627E-01,0,0.381613E-02,19.7379,0,2.65321,0.548448E-01,0,0.143762E-01,0.122758E-02,0,0.321779E-03,0.208003E-02,1,0.248462E-02,0.394834E-04,2,0.295084E-04,0.876676,0.642206E-02,0.143744E-03,0.503909E-03,0.209103E-05,0.187727E-11,0.322506E-12,0.472988E-13,537.987,13.1142,13.2884,4.95000,0,0.924234E-01,2.25295,2.28288,5.00000,0,0.135549E-01,0.330418,0.334809,1.50000,0,283.109,281.935,96559.5,1.18730,1012.44,0.243763E-01,0.795471E-04,0.969452E-02,1261.36,1127.78,0.816517E-02,100.000,0.00000,283.561,-0.709320E-01,-0.438996,0.916454E-02,0.444784,0.451144E-13,0.348944E-14,0.444784,1.69056,290.156,260.822,1.18063,-9999,0.103272,0.132891,-4.74922,-0.423228,359.886,-0.158997,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.124087E-01,1.02047,19.3468,1.02462,0.457554E-01,1.19865,0.102413E-02,1.19865,0.173531E-02,1.19865,0.329398E-04,1.19865,800009000,800009100,800009000,800009000,800009000,800019000,810019111,811119111,80110,80110,80,80,3,2,0,23,0,0,0,0.141168,0.105808,0.188064E-01,0.136420,0.758192E-06,0.461754E-04,0.791859E-07,0.160946E-01,0.252950E-04,0.428603E-04,0.813581E-06,22.0000,96.5036,0.503612,0.664960E+09,294.061
CH-CHA_201811291300.csv,2018-11-29,13:30,333.5624,1,36000,36000,-0.210278E-01,0,0.463765E-02,35.6960,0,3.80646,0.168490,1,0.406610E-01,0.377468E-02,1,0.910925E-03,-0.861037E-02,1,0.262598E-02,0.303773E-03,0,0.142761E-03,1.50889,0.507411E-02,0.113675E-03,-0.596909E-03,-0.438866E-04,-0.536745E-12,-0.916710E-13,-0.134827E-13,536.297,13.1166,13.2909,5.00000,0,0.915944E-01,2.24019,2.26996,3.85000,0,0.134714E-01,0.329480,0.333859,1.50000,0,284.054,282.876,96559.5,1.18335,1012.46,0.244577E-01,0.244599E-03,0.966407E-02,1261.59,1201.57,0.816668E-02,100.000,0.00000,283.564,0.984925E-03,-0.551798,0.210953E-01,0.552202,0.746435E-13,-0.100084E-14,0.552202,2.00681,277.965,270.102,2.18935,-9999,0.133303,0.201889,-5.64786,-0.355887,211.858,-0.223505,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.206603E-01,1.01779,35.0504,1.02292,0.140831,1.19640,0.315502E-02,1.19640,-0.719688E-02,1.19640,0.253905E-03,1.19640,800009000,800009100,800009000,800009000,800009000,800009000,800009111,811119111,80101,80101,80,81,5,11,1,23,0,0,0,0.190643,0.190181,0.229541E-01,0.124074,0.442650E-05,0.404888E-04,0.190927E-06,0.292550E-01,0.781860E-04,-0.178349E-03,0.629215E-05,22.0000,96.5049,0.504861,0.683649E+09,294.075
CH-CHA_201811291300.csv,2018-11-29,14:00,333.5832,1,36000,36000,0.322608E-02,0,0.258356E-02,22.7856,0,3.50918,0.982884E-01,1,0.191687E-01,0.220416E-02,1,0.429866E-03,-0.697679E-03,2,0.264342E-02,0.326743E-03,1,0.626008E-04,1.67467,0.474197E-02,0.106340E-03,-0.864889E-03,0.244948E-04,0.149198E-12,0.252662E-13,0.375308E-14,534.410,13.1189,13.2933,5.00000,0,0.905006E-01,2.22164,2.25117,4.90000,0,0.134431E-01,0.330005,0.334392,1.90000,0,285.106,283.923,96559.5,1.17899,1012.49,0.245483E-01,0.142829E-03,0.963007E-02,1261.81,1288.76,0.816810E-02,97.9092,26.9449,283.566,0.774951E-01,0.460876,0.158282E-01,0.467614,-0.169693E-14,0.279182E-15,0.467614,1.69741,100.989,80.4552,1.93977,-9999,0.523098E-01,0.882686E-01,-0.534669,-3.75934,231.824,-0.364904,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.316344E-02,1.01980,22.3453,1.02419,0.820400E-01,1.19805,0.183978E-02,1.19805,-0.582343E-03,1.19805,0.272728E-03,1.19805,800009000,800009100,800009000,800009000,800009000,800009000,811119111,811119111,80101,80101,81,81,0,0,2,4,0,0,0,0.100238,0.597435E-01,0.165561E-01,0.129618,0.116967E-05,0.458035E-04,0.735904E-07,0.187193E-01,0.457615E-04,-0.144848E-04,0.678366E-05,22.0000,96.5126,0.512611,0.701166E+09,294.074
CH-CHA_201811291300.csv,2018-11-29,14:30,333.6040,1,36000,36000,0.416830E-02,0,0.362214E-02,16.5469,0,2.66521,0.711674E-01,1,0.133749E-01,0.159735E-02,1,0.300199E-03,0.141843E-02,2,0.150439E-02,0.310900E-03,0,0.507032E-04,1.45011,0.779778E-03,0.175021E-04,-0.211124E-03,0.203095E-06,-0.254465E-11,-0.430035E-12,-0.640098E-13,532.718,13.1192,13.2936,5.00000,0,0.900269E-01,2.21709,2.24657,1.05000,0,0.134003E-01,0.330010,0.334397,1.95000,0,286.020,284.834,96559.5,1.17522,1012.50,0.246270E-01,0.103508E-03,0.959957E-02,1261.85,1368.96,0.816834E-02,92.1756,107.114,283.567,0.208223,0.126477,0.117739E-01,0.243910,-0.748606E-13,-0.477673E-14,0.243910,1.31624,178.101,31.2749,2.76683,-9999,0.595553E-01,0.139513,-1.08654,-1.84990,232.507,-0.233497,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.404184E-02,1.03129,16.1084,1.03175,0.588340E-01,1.20963,0.132053E-02,1.20963,0.117261E-02,1.20963,0.257021E-03,1.20963,800009000,800009100,800009000,800009011,800009000,800019000,811119111,811119111,80111,80111,80,81,3,4,0,14,1,0,0,0.118029,0.145444,0.155532E-01,0.110070,0.684300E-06,0.199136E-04,0.673327E-07,0.135374E-01,0.329512E-04,0.292603E-04,0.641346E-05,21.9872,96.5241,0.519332,0.704107E+09,294.066
CH-CHA_201811291300.csv,2018-11-29,15:00,333.6249,1,36000,36000,-0.848673E-02,0,0.204396E-02,12.7519,1,2.23481,0.197051E-01,0,0.462281E-02,0.442686E-03,0,0.103854E-03,-0.116056E-01,1,0.331687E-02,0.693176E-04,2,0.366914E-04,1.52077,0.434314E-03,0.975711E-05,-0.219134E-04,-0.134970E-04,-0.568965E-11,-0.961304E-12,-0.142992E-12,530.941,13.1195,13.2939,4.65000,0,0.897061E-01,2.21662,2.24609,0.200000,0,0.133436E-01,0.329718,0.334102,1.45000,0,286.982,285.791,96559.5,1.17128,1012.52,0.247098E-01,0.286860E-04,0.956756E-02,1261.87,1458.07,0.816847E-02,86.5440,196.198,283.567,-0.610614,-0.144239,0.483818E-01,0.629281,0.956226E-13,-0.107162E-13,0.629281,1.72293,353.211,193.291,4.40949,-9999,0.851217E-01,0.114898,-4.11676,-0.488248,647.137,-0.126319,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.834967E-02,1.01642,12.5295,1.02208,0.164831E-01,1.19547,0.370303E-03,1.19547,-0.970798E-02,1.19547,0.579836E-04,1.19547,800009000,800009100,800009000,800009011,800009000,800019000,801119111,811119111,80000,80000,80,81,1,5,1,7,3,0,0,0.110105,0.108729,0.109616E-01,0.877937E-01,0.272139E-06,0.148999E-03,0.125921E-06,0.105650E-01,0.927127E-05,-0.243059E-03,0.145173E-05,21.9622,96.5336,0.519426,0.705558E+09,294.082
CH-CHA_201811291300.csv,2018-11-29,15:30,333.6457,1,36000,36000,-0.115334E-01,0,0.228898E-02,2.77230,0,0.389642,0.126066E-01,0,0.362978E-02,0.283330E-03,0,0.815783E-04,-0.146312E-02,2,0.109860E-01,0.318631E-03,0,0.585170E-04,0.674635,-0.148209E-02,-0.333097E-04,0.844352E-03,0.308490E-04,-0.234590E-11,-0.399641E-12,-0.590796E-13,530.123,13.1187,13.2931,5.00000,0,0.903105E-01,2.23488,2.26459,5.00000,0,0.133507E-01,0.330385,0.334777,1.30000,0,287.409,286.217,96559.5,1.16954,1012.53,0.247466E-01,0.183598E-04,0.955281E-02,1261.80,1499.26,0.816802E-02,84.1614,237.463,283.566,-0.920340,-0.373268,0.526211E-01,0.994547,-0.898714E-13,-0.442519E-14,0.994547,2.46392,352.684,202.076,3.03292,-9999,0.993050E-01,0.279578,-30.0667,-0.668514E-01,219.909,-0.235748E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.113869E-01,1.01287,2.72940,1.02021,0.105493E-01,1.19502,0.237093E-03,1.19502,-0.122435E-02,1.19502,0.266633E-03,1.19502,800009000,800019100,800009000,800009000,800009000,800009000,801119111,811119111,80111,80111,80,81,10,1,0,3,0,0,0,0.175088,0.369870,0.141983E-01,0.482697E-02,0.219973E-06,0.193875E-02,0.131572E-06,0.230487E-02,0.594494E-05,-0.306997E-04,0.668563E-05,22.0000,96.5215,0.521500,0.700175E+09,294.070
CH-CHA_201811291300.csv,2018-11-29,16:00,333.6665,1,36000,36000,-0.151925E-01,1,0.242900E-02,-0.280760,2,0.282607,0.612177E-02,1,0.293673E-02,0.137573E-03,1,0.659963E-04,-0.947747E-02,1,0.583197E-02,0.252221E-03,1,0.428236E-04,-0.150023,-0.242328E-02,-0.544577E-04,0.318072E-02,0.210186E-04,-0.203531E-11,-0.357430E-12,-0.513328E-13,530.250,13.1176,13.2919,4.75000,0,0.931197E-01,2.30363,2.33425,0.500000E-01,0,0.133735E-01,0.330840,0.335237,1.45000,0,287.314,286.122,96559.5,1.16992,1012.53,0.247384E-01,0.891472E-05,0.955511E-02,1261.69,1490.02,0.816729E-02,84.6760,228.330,283.565,-1.14310,-0.167924,0.634965E-01,1.15711,-0.147745E-13,-0.383839E-14,1.15711,2.63873,0.402488,188.357,3.14569,-9999,0.113956,0.126397,448.625,0.448036E-02,-45.8626,0.207987E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.150409E-01,1.01008,-0.276197,1.01967,0.497309E-02,1.23098,0.111759E-03,1.23098,-0.769913E-02,1.23098,0.204895E-03,1.23098,800009000,800019100,800009000,800009000,800009000,800009000,811119111,811119111,80101,80101,80,80,2,5,4,11,16,0,0,0.142372,0.940899E-01,0.163324E-01,0.166546E-02,0.197473E-06,0.579926E-03,0.966041E-07,-0.233161E-03,0.280134E-05,-0.192986E-03,0.513588E-05,22.0000,96.5209,0.520861,0.690919E+09,294.048
CH-CHA_201811291300.csv,2018-11-29,16:30,333.6873,1,36000,36000,-0.560048E-02,0,0.182163E-02,-0.699667,0,0.238428,0.145144E-02,2,0.145970E-02,0.326216E-04,2,0.328072E-04,-0.320458E-02,2,0.207411E-02,0.420891E-03,0,0.102521E-03,0.196057,-0.181004E-02,-0.406813E-04,-0.263139E-02,-0.138637E-05,-0.269922E-11,-0.462344E-12,-0.680759E-13,529.986,13.1167,13.2910,3.70000,0,0.907802E-01,2.24673,2.27659,5.00000,0,0.133665E-01,0.330810,0.335207,1.75000,0,287.438,286.246,96559.5,1.16942,1012.53,0.247491E-01,0.211388E-05,0.955035E-02,1261.60,1502.11,0.816674E-02,83.9884,240.512,283.564,-0.451226,0.103764,0.332471E-01,0.464196,-0.697899E-13,-0.509301E-14,0.464196,2.25184,21.6224,167.049,4.10721,-9999,0.692034E-01,0.988338E-01,40.3185,0.498531E-01,-482.052,0.853859E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.552134E-02,1.01433,-0.685830,1.02434,0.114197E-02,1.27099,0.256662E-04,1.27099,-0.252132E-02,1.27099,0.331151E-03,1.27099,800009100,800019100,800009000,800009011,800009000,810109010,811119111,811119111,80111,80111,80,81,4,4,5,6,423,0,0,0.839568E-01,0.103629,0.100820E-01,0.403812E-02,0.173535E-06,0.718227E-04,0.234833E-06,-0.579214E-03,0.643625E-06,-0.632264E-04,0.830419E-05,21.9956,96.5235,0.521810,0.684246E+09,294.033
CH-CHA_201811291300.csv,2018-11-29,17:00,333.7082,0,36000,36000,-0.260627E-02,2,0.160482E-02,-0.831062,2,0.404681,-0.426087E-02,2,0.473537E-02,-0.957790E-04,2,0.106445E-03,0.808228E-02,1,0.378867E-02,0.337608E-03,1,0.900466E-04,0.247638,-0.250601E-02,-0.563320E-04,-0.143131E-03,0.174955E-05,-0.142914E-11,-0.244480E-12,-0.360512E-13,529.648,13.1155,13.2898,3.45000,0,0.906056E-01,2.24363,2.27345,4.90000,0,0.133608E-01,0.330848,0.335244,1.55000,0,287.595,286.402,96559.5,1.16878,1012.53,0.247626E-01,-0.620648E-05,0.954425E-02,1261.49,1517.53,0.816598E-02,83.1278,256.041,283.562,-0.581063,0.469774E-01,0.253406E-01,0.583509,0.489475E-13,-0.269829E-14,0.583509,1.66184,18.0912,175.378,2.48902,-9999,0.472219E-01,0.148122,10.7847,0.186374,195.045,0.148713E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.256140E-02,1.01752,-0.807108,1.03422,-0.305692E-02,1.39385,-0.687156E-04,1.39385,0.579855E-02,1.39385,0.242213E-03,1.39385,800009000,800009100,800009000,800009000,800109000,801109010,811119111,811119111,80111,80111,80,81,3,0,3,1,175,1,0,0.131071,0.157494,0.767932E-02,0.161193E-01,0.355264E-06,0.344147E-03,0.322647E-06,-0.682009E-03,-0.172410E-05,0.145488E-03,0.607723E-05,22.0000,96.5199,0.519944,0.675082E+09,294.044
