file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_qcl_mean,status_code_qcl_mean,status_qcl_mean,status_word_qcl_mean,vici_mean
CH-CHA_201609022300.csv,2016-09-03,02:30,247.104,0,36000,36000,-0.104909E-02,1,0.311687E-03,1.02975,2,0.429378,2.56757,1,0.764339,0.578799E-01,1,0.172302E-01,-0.166296E-02,2,0.445920E-02,0.156109E-03,2,0.299154E-03,0.158506E-02,-1.19083,-0.268444E-01,-0.593071E-03,-0.256940E-03,-9999,-9999,-9999,-9999,14.0697,14.2705,2.45000,1,-9999,2.88965,2.93089,1.00000,1,-9999,0.342258,0.347142,0.850000,1,294.064,289.353,97569.0,1.16849,1013.15,0.246562E-01,0.375062E-02,0.102828E-01,1373.13,1836.36,0.880012E-02,74.7746,463.229,284.840,0.696845E-02,0.106094,0.813417E-02,0.106633,-0.141894E-12,0.488748E-14,0.106633,0.704699,107.570,86.2421,4.37488,-9999,0.299636E-01,0.477723E-01,-2.24069,-0.897047,0.401060,0.290294E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.991662E-03,1.05791,1.13537,1.04975,2.41922,1.06132,0.545356E-01,1.06132,-0.162263E-02,1.02485,0.152720E-03,1.02219,800009000,800109000,800009000,800009000,800009000,800109010,811119111,811119111,80100,80100,80,81,0,0,3,0,0,0,0,0.253644E-01,0.694781E-01,0.702012E-03,0.417172E-01,0.554975E-01,0.355494E-02,0.164665E-04,0.959043E-03,0.136384E-02,-0.405790E-04,0.381924E-05,34.0000,96.5028,0.502778,884462.,956905.
CH-CHA_201609022300.csv,2016-09-03,03:00,247.125,0,36000,36000,-0.817551E-03,1,0.175182E-03,-0.232666,1,0.610917E-01,-0.137242E-01,2,0.274911,-0.309381E-03,2,0.619724E-02,0.892646E-02,1,0.192088E-02,0.485881E-03,1,0.168923E-03,0.475516E-02,-0.405185,-0.913395E-02,-0.726653E-03,-0.136971E-03,-9999,-9999,-9999,-9999,13.8776,14.0729,2.45000,1,-9999,2.87437,2.91482,1.00000,1,-9999,0.339377,0.344153,0.850000,1,293.996,289.356,97573.0,1.16861,1013.05,0.246554E-01,-0.200479E-04,0.101427E-01,1354.44,1836.72,0.867932E-02,73.7425,482.275,284.632,0.206646,0.301014,0.179124E-01,0.365558,-0.213162E-13,0.224133E-15,0.365558,0.642651,130.450,55.5305,2.80862,-9999,0.264498E-01,0.933681E-02,6.82126,0.294667,16.9529,-0.743037E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.799582E-03,1.02247,-0.224679,1.04305,-0.100630E-01,1.36383,-0.226847E-03,1.36383,0.707849E-02,1.26107,0.393250E-03,1.23555,800009000,800109000,800009000,800009000,800009000,800119000,811119111,811119111,80111,80111,80,80,0,8,9,4,0,0,0,0.923977E-02,0.889125E-02,0.542596E-03,0.989597E-02,0.159277E-01,0.795584E-03,0.740455E-05,-0.189785E-03,-0.567174E-05,0.176980E-03,0.983225E-05,34.0000,96.5014,0.501361,884274.,956905.
CH-CHA_201609022300.csv,2016-09-03,03:30,247.146,0,36000,36000,0.290096E-02,2,0.107936E-02,-0.207949,2,0.135161,3.71923,1,1.23999,0.838416E-01,1,0.279528E-01,-0.720664E-01,1,0.214371E-01,-0.100334E-02,1,0.553557E-03,0.633993E-02,-0.748170,-0.168658E-01,0.571994E-02,0.259979E-03,-9999,-9999,-9999,-9999,13.5228,13.7082,2.45000,1,-9999,2.99468,3.03573,1.00000,1,-9999,0.344845,0.349572,0.850000,1,293.518,289.360,97576.0,1.16879,1012.84,0.246550E-01,0.543294E-02,0.988365E-02,1319.86,1837.18,0.845633E-02,71.8414,517.324,284.242,0.228619,0.310550,0.146250E-01,0.385904,-0.125318E-12,-0.158374E-14,0.385904,1.18916,137.636,53.6405,2.17192,-9999,0.498199E-01,0.107376,50.9993,0.394123E-01,-0.559119E-01,-0.352595E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.285881E-02,1.01474,-0.109743E-01,1.02123,3.12875,1.18873,0.705306E-01,1.18873,-0.657707E-01,1.09572,-0.935637E-03,1.07236,800009000,800109000,800009000,800009000,800009000,810009110,811119111,811119111,80100,80100,80,81,3,0,2,1,0,0,0,0.161211,0.521561E-01,0.138537E-02,0.118335,0.927038E-01,0.539415E-01,0.352557E-04,-0.927037E-05,0.176278E-02,-0.164381E-02,-0.233845E-04,34.0000,96.5003,0.500306,883356.,956905.
CH-CHA_201609022300.csv,2016-09-03,04:00,247.167,0,36000,36000,-0.252930E-02,1,0.409555E-03,-0.347257,2,0.401462,-0.464948,1,0.614134,-0.104813E-01,1,0.138443E-01,0.120379E-01,1,0.102733E-01,0.429259E-03,1,0.346827E-03,0.792313E-02,-1.04159,-0.234803E-01,0.661086E-02,0.941241E-04,-9999,-9999,-9999,-9999,13.0289,13.2009,2.45000,1,-9999,3.13374,3.17511,1.00000,1,-9999,0.346825,0.351404,0.850000,1,292.844,289.365,97564.0,1.16884,1012.58,0.246585E-01,-0.679187E-03,0.952131E-02,1271.49,1837.77,0.814593E-02,69.1868,566.275,283.681,-0.967825E-01,0.310769,0.629764E-02,0.325551,-0.252688E-13,0.539393E-15,0.325551,0.802122,84.0558,107.298,1.10843,-9999,0.465181E-01,0.489392E-01,24.8573,0.808615E-01,0.746872,-0.630733E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.248663E-02,1.01716,-0.361926,1.02824,-0.369553,1.25814,-0.833078E-02,1.25814,0.102457E-01,1.17492,0.372080E-03,1.15368,800009000,800109000,800009000,800009000,800009000,800009000,811119111,811119111,80011,80011,80,81,0,1,3,2,0,0,0,0.259162E-01,0.713291E-01,0.633111E-03,0.343720E-01,0.261378E-01,0.177401E-01,0.193399E-04,-0.305800E-03,-0.208137E-03,0.255979E-03,0.929608E-05,34.0000,96.5001,0.500056,884177.,956905.
CH-CHA_201609022300.csv,2016-09-03,04:30,247.187,0,36000,36000,0.274813E-03,2,0.627712E-03,-2.93708,2,0.659593,-0.448644,2,0.607350,-0.101138E-01,2,0.136915E-01,0.904887E-02,2,0.538346E-02,0.262533E-03,2,0.155650E-03,0.110912E-01,0.534796,0.120559E-01,-0.494177E-02,-0.365016E-03,-9999,-9999,-9999,-9999,13.2826,13.4614,2.45000,1,-9999,3.02977,3.07056,1.00000,1,-9999,0.339146,0.343711,0.850000,1,292.993,289.372,97552.0,1.16856,1012.72,0.246621E-01,-0.655373E-03,0.970524E-02,1296.09,1838.59,0.830531E-02,70.4936,542.502,283.969,-0.828455,-0.227273,0.365403E-01,0.859840,0.446570E-13,0.275923E-14,0.859840,1.62718,353.135,195.341,2.43561,-9999,0.153353E-01,0.604809E-01,0.105289,19.0902,6.54657,-0.161839,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.203860E-03,1.34805,-1.82336,1.62764,-0.181029,2.47830,-0.408094E-02,2.47830,0.430820E-02,2.10038,0.130961E-03,2.00466,800009000,800009000,800009000,800009000,800009001,800109001,811119111,811119111,80001,80001,80,81,9,0,1,0,0,0,0,0.738535E-01,0.437897E-01,0.331851E-02,0.581432E-01,0.155294E-01,0.292794E-02,0.478376E-05,-0.154076E-02,-0.102000E-03,0.107680E-03,0.327327E-05,34.0000,96.5001,0.500056,884344.,412677.
CH-CHA_201609022300.csv,2016-09-03,05:00,247.208,0,36000,35957,-0.608815E-02,1,0.169085E-02,-5.52160,1,1.63638,-1.42320,2,1.22570,-0.320834E-01,2,0.276312E-01,-0.140163E-01,1,0.442072E-02,0.359469E-03,1,0.206593E-03,0.950666E-02,0.106800,0.240760E-02,-0.121081E-02,-0.726032E-04,0.707981E-12,0.159525E-12,0.179272E-13,213.810,13.3332,13.5134,2.45000,1,0.481766E-01,3.00430,3.04490,1.00000,1,0.541401E-02,0.337618,0.342181,0.850000,1,293.035,289.378,97552.0,1.16851,1012.74,0.246626E-01,-0.207901E-02,0.974205E-02,1301.03,1839.29,0.833714E-02,70.7354,538.263,284.026,-0.413914,0.210027,0.345652E-01,0.465436,-0.804730E-13,0.331126E-14,0.465436,1.44406,43.0535,153.096,4.25894,-9999,0.721815E-01,0.882311E-01,5.84031,0.344160,3.87971,-0.646409E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.594936E-02,1.02333,-5.35854,1.04608,-0.933432,1.52469,-0.210425E-01,1.52469,-0.101210E-01,1.38488,0.266369E-03,1.34951,800009000,800009000,800009000,800009000,800009000,800109000,811109111,811119111,80101,80101,80,81,27,10,4,0,0,0,0,0.916376E-01,0.777384E-01,0.708592E-02,0.968815E-01,0.203202E-01,0.526175E-03,0.127090E-05,-0.452808E-02,-0.525978E-03,-0.252983E-03,0.665815E-05,34.0000,96.5000,0.500014,883467.,154424.
CH-CHA_201609030500.csv,2016-09-03,05:30,247.229,0,36000,36000,-0.203488E-02,2,0.105471E-02,-0.494940,2,1.24221,0.796126,2,1.15709,0.179473E-01,2,0.260847E-01,-0.167090E-01,1,0.595064E-02,-0.352857E-04,2,0.201763E-03,0.110902E-01,-0.608763,-0.137235E-01,0.179411E-03,0.138543E-03,-9999,-9999,-9999,-9999,13.0445,13.2169,2.45000,1,-9999,3.00807,3.04783,1.00000,1,-9999,0.340533,0.345034,0.850000,1,292.593,289.385,97551.0,1.16860,1012.58,0.246635E-01,0.116298E-02,0.953075E-02,1272.84,1840.11,0.815570E-02,69.1719,567.272,283.697,0.249533,0.284107,0.117024E-01,0.378313,-0.259220E-13,0.541830E-14,0.378313,1.09238,132.688,48.7069,1.77261,-9999,0.417289E-01,0.690896E-01,12.5880,0.159676,-0.621685,-0.100235E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.199912E-02,1.01789,-0.443526,1.03230,0.615344,1.29379,0.138719E-01,1.29379,-0.139726E-01,1.19584,-0.301373E-04,1.17083,800009000,800109000,800009000,800009000,800009000,800109010,811119111,811119111,80100,80100,80,81,0,9,1,0,0,0,0,0.100489,0.358553E-01,0.183470E-02,0.108732,0.615675E-01,0.240463E-02,0.263040E-05,-0.374820E-03,0.346652E-03,-0.349169E-03,-0.753118E-06,34.0000,96.5002,0.500222,884245.,154387.
CH-CHA_201609030500.csv,2016-09-03,06:00,247.250,0,36000,36000,-0.167905E-02,2,0.421924E-03,0.405876,2,0.282517,-0.188631,2,0.388291,-0.424961E-02,2,0.874765E-02,-0.320186E-02,1,0.933122E-03,0.155346E-03,1,0.934345E-04,-1.07507,-0.447514,-0.100819E-01,-0.206434E-03,0.479339E-04,-9999,-9999,-9999,-9999,12.8329,12.9997,2.45000,1,-9999,3.00374,3.04279,1.00000,1,-9999,0.341539,0.345979,0.850000,1,292.064,288.708,97554.0,1.17147,1012.45,0.246050E-01,-0.275374E-03,0.939841E-02,1252.23,1762.17,0.802275E-02,71.0618,509.942,283.452,0.295883,0.368205,0.127082E-01,0.472528,-0.696146E-13,0.226748E-14,0.472528,1.21811,130.581,51.2152,1.54110,-9999,0.378588E-01,0.590476E-01,-11.4628,-0.175350,-2.15169,0.903907E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.164667E-02,1.01967,0.388189,1.02411,-0.158788,1.18794,-0.357727E-02,1.18794,-0.308865E-02,1.03665,0.151576E-03,1.02487,800009000,800109000,800009000,800009000,800009000,800109000,811119111,811119111,80101,80101,80,81,0,2,2,2,0,0,0,0.879739E-01,0.294081E-01,0.713130E-03,0.286581E-01,0.310147E-01,0.326716E-03,0.321467E-05,0.327294E-03,-0.891633E-04,-0.769845E-04,0.377802E-05,34.0000,96.5018,0.501778,884229.,154519.
CH-CHA_201609030500.csv,2016-09-03,06:30,247.271,1,36000,36000,-0.108934E-01,1,0.105923E-02,1.41384,2,0.760882,5.62034,1,1.09816,0.126593,1,0.247350E-01,0.193086E-01,1,0.460641E-02,-0.135682E-02,2,0.456188E-03,-0.330573,0.848039,0.191013E-01,-0.164274E-03,-0.112457E-04,-9999,-9999,-9999,-9999,13.2335,13.4110,2.45000,1,-9999,3.00029,3.04053,1.00000,1,-9999,0.341303,0.345881,0.850000,1,292.121,288.500,97557.0,1.17217,1012.67,0.245865E-01,0.820323E-02,0.969911E-02,1291.37,1738.82,0.827447E-02,74.2669,447.452,283.914,0.373614E-01,0.519931,0.249696E-01,0.521869,0.615690E-13,0.273645E-14,0.521869,1.21824,94.9218,85.8899,2.74245,-9999,0.964022E-01,0.169192,-54.3356,-0.369923E-01,0.251557,0.123553E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.106962E-01,1.01844,1.66969,1.02333,4.58946,1.22462,0.103374,1.22462,0.184484E-01,1.04663,-0.131282E-02,1.03351,800009000,800109000,800009000,800009000,800009000,810009010,811119111,811119111,80110,80110,80,81,5,2,1,6,2,0,0,0.841690E-01,0.251771,0.244284E-02,0.368367E-01,0.378400E-01,0.133621E-02,0.142450E-04,0.140662E-02,0.257569E-02,0.459666E-03,-0.327106E-04,34.0000,96.5025,0.502500,884321.,254759.
CH-CHA_201609030500.csv,2016-09-03,07:00,247.292,1,36000,36000,-0.407778E-02,2,0.113042E-02,-0.173036,2,1.03021,-1.88386,2,1.66065,-0.424352E-01,2,0.374070E-01,-0.691557E-01,1,0.208831E-01,-0.274911E-03,2,0.174241E-03,0.108070,1.76680,0.397982E-01,0.643437E-02,-0.178298E-03,-9999,-9999,-9999,-9999,14.0684,14.2691,2.45000,1,-9999,3.13527,3.18001,1.00000,1,-9999,0.337563,0.342380,0.850000,1,292.949,288.568,97564.0,1.17161,1013.14,0.245906E-01,-0.274980E-02,0.103093E-01,1372.93,1746.42,0.879929E-02,78.6141,373.489,284.837,-0.787873,-0.213982,0.461928E-01,0.817720,0.907210E-13,-0.633913E-14,0.817720,2.03027,357.163,195.195,3.23835,-9999,0.589957E-01,0.116705,101.773,0.197498E-01,0.918518E-01,-0.247096E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.403094E-02,1.01162,-0.253004,1.02175,-1.34299,1.40274,-0.302516E-01,1.40274,-0.581901E-01,1.18844,-0.241839E-03,1.13675,800009000,800019000,800009000,800009000,800009000,800009001,811119111,811119111,80100,80100,80,81,0,8,2,0,0,0,0,0.178004,0.480548E-01,0.735191E-02,0.996595E-01,0.750212E-01,0.197324E-01,0.143209E-05,-0.213145E-03,-0.754521E-03,-0.145135E-02,-0.603185E-05,34.0000,96.5002,0.500222,884181.,956905.
CH-CHA_201609030500.csv,2016-09-03,07:30,247.312,1,36000,36000,-0.345755E-02,1,0.122665E-02,6.41500,0,0.854070,2.39501,0,2.10343,0.539942E-01,0,0.474207E-01,-0.515827E-02,2,0.200690E-01,0.753159E-04,2,0.129639E-03,1.37720,1.19420,0.269226E-01,0.690279E-02,-0.214527E-04,-9999,-9999,-9999,-9999,14.6348,14.8522,2.45000,1,-9999,3.28050,3.32922,1.00000,1,-9999,0.337112,0.342119,0.850000,1,293.823,289.437,97572.0,1.16794,1013.47,0.246626E-01,0.349882E-02,0.106931E-01,1428.33,1846.22,0.915554E-02,77.3649,417.895,285.438,-0.825364,-0.600012E-01,0.419211E-01,0.828603,0.905449E-13,0.554317E-14,0.828603,2.13246,9.37374,184.158,2.89998,-9999,0.544095E-01,0.128147,-2.15384,-0.933219,2.67849,0.996073E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.340960E-02,1.01406,6.42205,1.02076,1.74271,1.37430,0.392883E-01,1.37430,-0.481171E-02,1.07202,0.716662E-04,1.05093,800009000,800009000,800009000,800009000,800009000,800009010,801119111,811119111,80100,80100,80,81,0,0,0,6,1,0,0,0.173817,0.705184E-01,0.119579E-01,0.298008E-01,0.421604E-01,0.753407E-02,0.481383E-06,0.542553E-02,0.983347E-03,-0.120432E-03,0.179373E-05,34.0000,96.5001,0.500056,883862.,956905.
CH-CHA_201609030500.csv,2016-09-03,08:00,247.333,1,36000,36000,-0.118125E-01,0,0.203751E-02,19.5577,0,3.29980,16.5886,1,3.42023,0.373927,1,0.770962E-01,-0.260732E-01,1,0.150097E-01,-0.308083E-03,2,0.328537E-03,-0.233204,-9999,-9999,-0.147359E-01,-0.210976E-03,-9999,-9999,-9999,-9999,-9999,-9999,2.45000,1,-9999,2.97059,3.01647,1.00000,1,-9999,0.332675,0.337813,0.850000,1,294.351,289.290,97559.0,1.16674,1015.55,0.246534E-01,0.242305E-01,0.133785E-01,1786.13,1829.00,0.114666E-01,97.6562,42.8681,288.883,-0.897897,-0.144289,0.585719E-01,0.911301,0.482807E-13,-0.666135E-14,0.911301,2.17610,359.806,189.129,3.68511,-9999,0.100620,0.962352E-01,-4.47048,-0.449616,1.17899,0.164044,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.116562E-01,1.01341,19.9450,1.02044,10.6955,1.55099,0.241091,1.55099,-0.242996E-01,1.07299,-0.293459E-03,1.04983,800009000,800009000,800009000,800009000,800009000,800009000,801019111,811019111,80101,80101,80,81,5,1,0,8,0,0,0,0.978470E-01,0.753623E-01,0.192613E-01,0.146522,0.491673E-01,0.208462E-02,0.100731E-05,0.168329E-01,0.605455E-02,-0.610239E-03,-0.736967E-05,34.0000,96.5001,0.500139,472544.,920203.
CH-CHA_201609030500.csv,2016-09-03,08:30,247.354,1,36000,36000,-0.118603E-01,0,0.223013E-02,8.96290,1,1.66184,-5.03132,2,2.54016,-0.113444,2,0.572745E-01,0.721496E-01,1,0.229898E-01,0.543491E-03,1,0.135895E-03,0.466027,-9999,-9999,-0.117578E-01,-0.114971E-03,-9999,-9999,-9999,-9999,-9999,-9999,2.45000,1,-9999,2.72311,2.76673,1.00000,1,-9999,0.330255,0.335545,0.850000,1,295.458,289.584,97581.0,1.16590,1015.45,0.246729E-01,-0.735118E-02,0.132346E-01,1768.72,1863.59,0.113514E-01,94.9090,94.8755,288.731,-0.884737,-0.383045E-01,0.537636E-01,0.887197,-0.349075E-13,0.848511E-14,0.887197,1.80571,3.59983,182.479,3.47422,-9999,0.100860,0.950328E-01,-9.82634,-0.204552,-1.78142,0.750603E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.117014E-01,1.01358,8.62630,1.02052,-3.31854,1.51613,-0.748252E-01,1.51613,0.672394E-01,1.07303,0.517384E-03,1.05046,800009000,800009000,800009000,800009000,800009000,800009000,800009111,811119111,80111,80111,80,80,0,5,0,4,0,0,0,0.802362E-01,0.894160E-01,0.204136E-01,0.125287,0.961980E-01,0.442514E-02,0.232276E-06,0.728627E-02,-0.188023E-02,0.168961E-02,0.130010E-04,34.0000,96.5000,0.500000,166836.,927005.
CH-CHA_201609030500.csv,2016-09-03,09:00,247.375,1,36000,36000,-0.148686E-01,0,0.346241E-02,30.5900,0,2.92585,55.5440,0,4.61263,1.25384,0,0.104125,0.145653E-01,1,0.341600E-01,0.290863E-04,2,0.220433E-03,1.90421,-9999,-9999,-0.123042E-01,-0.103682E-03,-9999,-9999,-9999,-9999,-9999,-9999,2.45000,1,-9999,2.46310,2.50471,1.00000,1,-9999,0.328064,0.333605,0.850000,1,295.346,290.790,97599.0,1.16117,1015.61,0.247710E-01,0.812489E-01,0.133640E-01,1793.44,2011.58,0.115091E-01,89.1560,218.135,288.947,-0.806582,-0.138798,0.546761E-01,0.820261,-0.331803E-13,0.181108E-14,0.820261,1.98056,355.459,189.764,3.82200,-9999,0.113159,0.147619,-4.06680,-0.494247,0.550733,0.229228,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.146613E-01,1.01414,31.6869,1.02080,24.6534,2.25300,0.556522,2.25300,0.128048E-01,1.13748,0.277673E-04,1.04750,800009000,800009000,800009000,800009011,800009000,800009010,800009111,801109111,80111,80111,80,81,2,0,0,13,0,0,0,0.198777,0.704918E-01,0.259703E-01,0.131741,0.670375E-01,0.845554E-02,0.128194E-05,0.268693E-01,0.140437E-01,0.323125E-03,0.700701E-06,34.0000,96.5001,0.500097,266881.,931213.
CH-CHA_201609030500.csv,2016-09-03,09:30,247.396,1,36000,36000,-0.152755E-01,1,0.448221E-02,65.9174,0,7.82814,83.0550,0,8.41039,1.87816,0,0.190188,0.102557E-01,1,0.159392E-01,0.685211E-04,1,0.222703E-03,2.85268,-9999,-9999,-0.304455E-02,-0.142531E-03,-9999,-9999,-9999,-9999,-9999,-9999,2.45000,1,-9999,2.39835,2.44002,1.00000,1,-9999,0.325033,0.330680,0.850000,1,295.192,292.608,97584.0,1.15349,1016.02,0.249297E-01,0.121705,0.137507E-01,1856.87,2254.12,0.119209E-01,82.3768,397.248,289.492,0.672314,0.222442,0.319314E-01,0.708877,-0.217689E-13,-0.632575E-14,0.708877,2.31502,167.598,18.3073,2.58176,-9999,0.115077,0.153994,-1.98497,-1.01261,0.793660,0.488759,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.150451E-01,1.01531,68.0764,1.02144,50.1931,1.65471,1.13504,1.65471,0.966083E-02,1.06157,0.656569E-04,1.04362,800009000,800009000,800009000,800009000,800009000,800019000,800109011,801109111,80110,80110,80,81,3,0,0,33,0,0,0,0.175176,0.101790,0.310211E-01,0.571510,0.177228,0.129455E-02,0.380859E-06,0.580873E-01,0.288451E-01,0.245514E-03,0.166856E-05,34.0000,96.5026,0.502639,515477.,941543.
CH-CHA_201609030500.csv,2016-09-03,10:00,247.417,1,36000,36000,0.695631E-02,1,0.544492E-02,74.3609,0,7.81111,142.403,0,10.9529,3.22551,0,0.248091,0.101739E-01,2,0.381130E-01,0.564493E-03,1,0.959609E-03,2.65056,-9999,-9999,0.477211E-02,-0.681076E-04,-9999,-9999,-9999,-9999,-9999,-9999,2.45000,1,-9999,2.50046,2.54556,1.00000,1,-9999,0.323575,0.329411,0.850000,1,297.001,294.307,97558.0,1.14597,1016.78,0.250812E-01,0.209013,0.145924E-01,1981.98,2503.55,0.127337E-01,79.1667,521.572,290.519,0.602208,0.302744,0.158319E-01,0.674210,0.554002E-13,-0.805846E-14,0.674210,2.54175,151.575,26.6898,1.34556,-9999,0.779119E-01,0.297978,-0.546116,-3.68054,0.522188,0.819107,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.684838E-02,1.01576,78.3235,1.02170,80.0630,1.77863,1.81348,1.77863,0.965296E-02,1.05397,0.544353E-03,1.03700,800009000,800009000,800009000,800009000,800009000,800009000,800009011,811109011,80101,80101,81,81,1,11,0,11,0,0,0,0.301343,0.252480,0.421329E-01,0.524314,0.245822,0.103333E-01,0.485250E-05,0.672192E-01,0.464274E-01,0.247128E-03,0.139361E-04,34.0000,96.5015,0.501528,875347.,956551.
CH-CHA_201609030500.csv,2016-09-03,10:30,247.437,1,36000,36000,-0.258476E-01,1,0.670474E-02,58.7518,0,6.95175,108.809,0,11.6763,2.46683,0,0.264718,0.609913E-01,1,0.148816E-01,0.254133E-02,2,0.779689E-03,1.46762,-9999,-9999,-0.112916E-01,-0.291020E-03,-9999,-9999,-9999,-9999,-9999,-9999,2.45000,1,-9999,2.25802,2.29681,1.00000,1,-9999,0.317327,0.322778,0.850000,1,298.638,295.251,97533.0,1.14205,1016.74,0.251681E-01,0.159851,0.144677E-01,1971.34,2652.31,0.126681E-01,74.3257,680.961,290.434,0.900051E-01,0.757490E-01,0.160675E-01,0.118731,-0.106667E-12,-0.342081E-14,0.118731,1.91092,160.540,40.0842,7.77754,-9999,0.150441,0.178446,-4.97527,-0.403999,0.539956,0.336325,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.245358E-01,1.05346,60.3755,1.04671,60.9445,1.78537,1.38169,1.78537,0.477473E-01,1.27738,0.216362E-02,1.17457,800009000,800009000,800009000,800009011,800009000,800019000,801119011,811119011,80000,80000,81,81,0,13,0,23,4,0,0,0.215268,0.110078,0.315450E-01,0.279950,0.271178,0.801422E-03,0.238477E-05,0.519953E-01,0.354919E-01,0.122650E-02,0.555776E-04,33.9893,96.5028,0.500306,881092.,956727.
CH-CHA_201609030500.csv,2016-09-03,11:00,247.458,1,36000,35957,-0.125272E-01,0,0.566744E-02,89.5192,0,8.06600,194.777,0,16.0234,4.41975,0,0.363592,-0.250038E-01,0,0.182721E-01,-0.108453E-03,2,0.406513E-03,1.41021,-9999,-9999,0.651287E-03,0.192101E-03,-0.428346E-11,-0.458869E-12,-0.649239E-13,340.108,21.2092,21.6687,2.45000,1,0.364344E-01,2.27205,2.31283,1.00000,1,0.515498E-02,0.321466,0.327235,0.850000,1,299.295,296.161,97500.0,1.13773,1017.32,0.252542E-01,0.286400,0.151337E-01,2068.45,2802.96,0.133017E-01,73.7951,734.513,291.197,-0.188444,-0.410906,0.275248E-01,0.452893,-0.235126E-12,-0.125944E-13,0.452893,2.55104,303.831,245.363,3.48433,-9999,0.104932,0.415534,-1.10798,-1.81411,0.459598,0.737068,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.122788E-01,1.02023,95.4231,1.02447,116.456,1.67254,2.64253,1.67254,-0.222144E-01,1.12557,-0.106185E-03,1.02136,800009000,800009000,800009000,800009011,800009000,800019010,800009011,801009011,80111,80111,80,81,0,3,0,15,1,0,0,0.367522,0.417133,0.464148E-01,0.433032,0.448607,0.120582E-02,0.733347E-06,0.824431E-01,0.681815E-01,-0.573165E-03,-0.273974E-05,33.9315,96.5152,0.499136,883895.,956905.
