file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,variances,,,,,,,covariances,,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,ch4_flux,qc_ch4_flux,rand_err_ch4_flux,n2o_flux,qc_n2o_flux,rand_err_n2o_flux,H_strg,LE_strg,h2o_strg,ch4_strg,n2o_strg,h2o_v-adv,ch4_v-adv,n2o_v-adv,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,n2o_molar_density,n2o_mole_fraction,n2o_mixing_ratio,n2o_time_lag,n2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,un_n2o_flux,n2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,h2o_spikes,ch4_spikes,n2o_spikes,u_var,v_var,w_var,ts_var,h2o_var,ch4_var,n2o_var,w/ts_cov,w/h2o_cov,w/ch4_cov,w/n2o_cov,data_size_lgr_mean,status_code_lgr_mean,ch4_mean,n2o_mean,t_unknown_mean,mirror_ringdowntime_lgr_mean,fit_flag_lgr_mean
CH-CHA_202108270100.csv,2021-08-27,04:00,239.167,0,36000,36000,-0.295289E-02,0,0.107294E-02,-0.490845,2,1.08597,-0.796873,1,0.583179,-0.179233E-01,1,0.131168E-01,0.195542E-02,1,0.117566E-02,0.216104E-02,0,0.100191E-02,-0.835851,-1.23714,-0.278256E-01,-0.172528E-02,0.339965E-03,0.176137E-12,0.226203E-13,0.362139E-14,36.9094,16.2427,16.5108,1.80000,1,0.474008E-02,2.08596,2.11646,1.75000,1,0.758860E-03,0.333951,0.338833,1.75000,1,302.057,287.015,96852.2,1.16839,1014.34,0.246380E-01,-0.116143E-02,0.118797E-01,1573.56,1579.81,0.101676E-01,99.6045,6.24806,286.919,-0.717736E-01,0.138033,0.119828E-01,0.156039,-0.102166E-12,0.477214E-14,0.156039,0.981478,78.5594,117.473,4.40429,-9999,0.502726E-01,0.532433E-01,22.0924,0.909816E-01,0.615964,-0.823842E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.288374E-02,1.02398,-0.522964,1.03280,-0.710448,1.12165,-0.159794E-01,1.12165,0.176784E-02,1.10611,0.199250E-02,1.08459,800009000,800009000,800009000,800009000,800009000,800009001,811119011,811119011,80111,80111,80,81,11,0,0,3,0,0,0,0.429841E-01,0.594141E-01,0.408822E-02,0.375891E-01,0.123846E-01,0.201126E-03,0.517141E-04,-0.441269E-03,-0.393700E-03,0.442753E-04,0.499019E-04,33.0000,0.507278,2.08594,0.333949,46.7279,0.950000,3.00000
CH-CHA_202108270100.csv,2021-08-27,04:30,239.187,0,36000,36000,0.155570E-02,1,0.410875E-03,-0.270176,1,0.346327,-0.653498,2,0.246547,-0.146947E-01,2,0.554391E-02,0.931414E-03,2,0.142441E-02,0.115628E-02,1,0.613647E-03,-0.423735,-0.612664,-0.137765E-01,0.286027E-02,0.581334E-05,0.126395E-12,0.169603E-13,0.264416E-14,36.2872,15.9689,16.2281,1.80000,1,0.486919E-02,2.14279,2.17420,1.75000,1,0.759119E-03,0.334066,0.338962,1.75000,1,301.560,286.748,96851.0,1.16958,1014.18,0.246154E-01,-0.952215E-03,0.116903E-01,1547.02,1552.63,0.999525E-02,99.6385,5.61207,286.657,-0.335091,-0.115623,0.209050E-01,0.355094,-0.632834E-13,0.348319E-14,0.355094,0.781281,348.339,199.037,3.37505,-9999,0.364710E-01,0.312144E-01,15.3236,0.131170,0.413431,-0.624534E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.152787E-02,1.01822,-0.296299,1.03255,-0.524181,1.24670,-0.117869E-01,1.24670,0.770225E-03,1.20928,0.998870E-03,1.15759,800009000,800119000,800009000,800009000,800009010,800009011,811119011,811119011,80011,80011,80,81,0,0,0,0,0,0,0,0.256608E-01,0.359372E-01,0.830448E-03,0.171183E-01,0.117694E-01,0.660216E-02,0.115567E-03,-0.249796E-03,-0.290138E-03,0.192671E-04,0.249867E-04,33.0000,0.507583,2.14271,0.334099,46.7283,0.950000,3.00000
CH-CHA_202108270100.csv,2021-08-27,05:00,239.208,0,36000,36000,0.388891E-03,2,0.539894E-03,-0.421564,0,0.302520,0.379607,1,0.132845,0.853550E-02,1,0.298702E-02,0.104343E-01,2,0.110170E-01,0.417997E-02,1,0.690167E-03,-0.819392E-01,-0.111871,-0.251544E-02,0.989447E-02,0.361946E-03,-0.181060E-12,-0.266073E-13,-0.388139E-14,36.1691,15.9190,16.1765,1.80000,1,0.531516E-02,2.33934,2.37371,1.75000,1,0.775360E-03,0.341256,0.346270,1.75000,1,301.392,286.697,96854.8,1.16986,1014.15,0.246100E-01,0.553100E-03,0.116562E-01,1542.24,1547.43,0.996378E-02,99.6648,5.18710,286.610,-0.205852,0.101408E-02,0.841361E-02,0.206027,0.442146E-13,-0.500592E-14,0.206027,0.647765,14.4384,179.718,2.34047,-9999,0.182325E-01,0.279512E-01,1.22702,1.63811,-1.11053,-0.194886E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.366749E-03,1.06037,-0.362202,1.11966,0.255694,1.48461,0.574930E-02,1.48461,0.715814E-02,1.45768,0.294246E-02,1.42057,800009000,800119000,800009000,800009000,800009000,800009010,811119011,811119011,80101,80101,80,81,0,2,2,7,1,0,0,0.285644E-01,0.258605E-01,0.147733E-02,0.953867E-02,0.876448E-02,0.115730E-01,0.529463E-04,-0.305292E-03,0.141490E-03,0.179012E-03,0.735855E-04,33.0000,0.506722,2.33920,0.341247,46.7285,0.950000,3.00000
CH-CHA_202108270100.csv,2021-08-27,05:30,239.229,0,36000,36000,-0.353460E-02,1,0.142231E-02,-0.644244,2,1.02723,2.30611,1,1.04285,0.518384E-01,1,0.234419E-01,-0.322581E-02,1,0.107490E-01,0.445502E-02,1,0.145834E-02,-0.467603,-0.670899,-0.150810E-01,-0.337323E-03,-0.243588E-03,0.374813E-12,0.559745E-13,0.807285E-14,35.4933,15.6197,15.8676,1.80000,1,0.530057E-02,2.33265,2.36638,1.75000,1,0.764467E-03,0.336423,0.341288,1.75000,1,301.253,286.402,96859.8,1.17126,1013.97,0.245835E-01,0.335913E-02,0.114494E-01,1513.33,1518.04,0.977536E-02,99.6894,4.71569,286.320,-0.382574,0.827440E-01,0.321481E-01,0.392738,-0.214005E-13,0.105601E-13,0.392738,1.00886,12.3437,167.796,4.69527,-9999,0.549344E-01,0.621546E-01,21.9608,0.915267E-01,-0.279364,-0.987480E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.347968E-02,1.01578,-0.510714,1.02671,1.89084,1.21962,0.425038E-01,1.21962,-0.273526E-02,1.17934,0.396369E-02,1.12396,800009000,800009000,800009000,800009000,800009000,810109001,811119011,811119011,80100,80100,80,81,1,2,0,0,0,0,0,0.957123E-01,0.253606E-01,0.323604E-02,0.417978E-01,0.288653E-01,0.381421E-02,0.919936E-04,-0.430031E-03,0.104489E-02,-0.683094E-04,0.989879E-04,33.0000,0.513528,2.33275,0.336422,46.7255,0.950000,3.00000
CH-CHA_202108270100.csv,2021-08-27,06:00,239.250,0,36000,36000,-0.591123E-02,1,0.107064E-02,0.758140E-01,2,0.208271,1.62962,1,0.638518,0.366237E-01,1,0.143499E-01,-0.750793E-02,2,0.476935E-02,-0.153477E-02,2,0.229995E-02,-0.367808,-0.519160,-0.116675E-01,0.656511E-03,0.215307E-03,0.552981E-13,0.842913E-14,0.122427E-14,34.9698,15.3884,15.6289,1.80000,1,0.533047E-02,2.34566,2.37941,1.75000,1,0.774214E-03,0.340691,0.345592,1.75000,1,300.902,286.171,96865.1,1.17237,1013.84,0.245623E-01,0.237322E-02,0.112896E-01,1491.00,1495.29,0.962975E-02,99.7128,4.29512,286.092,-0.278365E-01,0.269321,0.561833E-02,0.270814,0.435685E-13,0.158131E-14,0.270814,0.781089,98.1141,95.9010,1.18875,-9999,0.710078E-01,0.714655E-01,-403.024,-0.498730E-02,0.465226E-01,0.898279E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.574470E-02,1.02899,0.169275,1.03022,1.50542,1.08250,0.338325E-01,1.08250,-0.711352E-02,1.05545,-0.148805E-02,1.03140,800009000,800109000,800009000,800009000,800009000,800109011,811119011,811119011,80111,80111,80,81,0,5,0,0,0,0,0,0.547209E-01,0.853364E-01,0.287338E-02,0.225267E-01,0.153532E-01,0.994639E-03,0.186440E-03,0.142416E-03,0.831004E-03,-0.177456E-03,-0.371214E-04,33.0000,0.509250,2.34569,0.340718,46.7196,0.950000,3.00000
CH-CHA_202108270100.csv,2021-08-27,06:30,239.271,1,36000,36000,-0.123496E-02,2,0.584395E-03,-0.271240,0,0.357420,0.689731,1,0.866910,0.155016E-01,1,0.194837E-01,-0.125486E-01,1,0.538639E-02,0.107301E-02,1,0.374293E-03,0.804975E-01,0.119152,0.267793E-02,-0.108708E-02,-0.301974E-03,-0.139084E-12,-0.209337E-13,-0.301473E-14,35.0872,15.4415,15.6837,1.80000,1,0.528101E-02,2.32411,2.35809,1.75000,1,0.760538E-03,0.334704,0.339598,1.75000,1,300.833,286.222,96882.1,1.17234,1013.87,0.245623E-01,0.100451E-02,0.113285E-01,1496.40,1500.25,0.966317E-02,99.7439,3.84272,286.148,-0.180045,0.136915,0.105614E-01,0.226437,0.489971E-13,-0.396395E-14,0.226437,0.869655,40.4967,142.749,2.67334,-9999,0.324563E-01,0.903330E-01,10.7588,0.186824,-0.393254,-0.703103E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.120921E-02,1.02129,-0.226901,1.03515,0.575366,1.19877,0.129313E-01,1.19877,-0.106811E-01,1.17484,0.939520E-03,1.14208,800009000,800109000,800009000,800009000,800009000,810019000,811119011,811119011,80000,80000,80,81,2,0,0,14,0,0,0,0.898782E-01,0.886170E-01,0.217037E-02,0.836118E-02,0.289868E-01,0.178495E-02,0.304474E-04,-0.190897E-03,0.317622E-03,-0.266469E-03,0.234388E-04,33.0000,0.507056,2.32415,0.334705,46.7260,0.950000,3.00000
CH-CHA_202108270100.csv,2021-08-27,07:00,239.292,1,36000,35988,-0.925550E-02,1,0.594882E-03,2.99357,1,0.573383,1.44938,1,0.817416,0.325904E-01,1,0.183802E-01,0.215937E-01,1,0.602459E-02,0.947860E-03,2,0.265106E-03,0.798554,1.12380,0.252693E-01,-0.165808E-02,-0.174770E-03,0.409847E-12,0.588987E-13,0.851490E-14,36.2225,15.9432,16.2015,1.80000,1,0.520550E-02,2.29119,2.32492,1.75000,1,0.752552E-03,0.331234,0.336111,1.75000,1,301.121,286.724,96904.6,1.17034,1014.16,0.245997E-01,0.211186E-02,0.116789E-01,1545.39,1550.24,0.997907E-02,99.6868,4.85518,286.641,-0.477262,0.247306,0.182009E-01,0.537839,-0.631613E-14,0.113147E-13,0.537839,1.52663,43.5729,152.608,1.93931,-9999,0.889292E-01,0.182869,-20.0576,-0.100211,2.06541,0.283614E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.909107E-02,1.01809,3.02139,1.02311,1.26860,1.14251,0.285255E-01,1.14251,0.198322E-01,1.08882,0.910546E-03,1.04098,800009000,800019000,800009000,800009000,800009000,800009000,811119011,811119011,80111,80111,80,81,0,1,2,2,2,0,0,0.106764,0.252960,0.601437E-02,0.135788E-01,0.183695E-01,0.124248E-02,0.105326E-04,0.254559E-02,0.701719E-03,0.495774E-03,0.227622E-04,33.0000,0.507113,2.29116,0.331235,46.7263,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,07:30,239.312,1,36000,36000,-0.689690E-02,0,0.146639E-02,6.60809,0,0.786389,7.88713,0,1.48323,0.177420,0,0.333651E-01,0.149733E-01,1,0.249150E-01,0.317794E-02,0,0.377932E-03,0.671622,0.963262,0.216684E-01,0.107930E-01,-0.969168E-04,-0.593519E-13,-0.908277E-14,-0.119366E-14,37.1991,16.3740,16.6466,1.80000,1,0.569267E-02,2.50575,2.54275,1.75000,1,0.748134E-03,0.329307,0.334170,1.75000,1,301.494,287.148,96931.3,1.16874,1014.42,0.246292E-01,0.114968E-01,0.119801E-01,1587.58,1593.47,0.102504E-01,99.6306,5.88653,287.055,-1.04001,-0.463685,0.596036E-01,1.14025,-0.331770E-13,-0.159552E-14,1.14025,2.25260,344.230,204.030,2.99635,-9999,0.768188E-01,0.123682,-5.85847,-0.343093,0.837833,0.725562E-01,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.681414E-02,1.01215,6.90434,1.01997,6.16085,1.28020,0.138587,1.28020,0.128370E-01,1.16642,0.298560E-02,1.06442,800009000,800009000,800009000,800009000,800009000,800009000,800119011,811119011,80111,80111,80,80,6,4,2,9,2,0,0,0.118032,0.114640,0.146914E-01,0.179115E-01,0.254521E-01,0.120332E-01,0.559753E-05,0.582356E-02,0.341330E-02,0.321429E-03,0.747574E-04,33.0000,0.506639,2.50562,0.329308,46.7270,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,08:00,239.333,1,36000,36000,-0.223261E-01,0,0.268934E-02,22.1353,0,1.61874,24.0372,0,3.18390,0.540967,0,0.716550E-01,0.713369E-01,0,0.200334E-01,0.337596E-02,0,0.261313E-03,0.775493,1.13193,0.254745E-01,-0.132631E-01,-0.130190E-03,0.586045E-13,0.778208E-14,0.113422E-14,38.3442,16.8813,17.1711,1.80000,1,0.509172E-02,2.24166,2.27380,1.75000,1,0.742103E-03,0.326715,0.331400,1.75000,1,301.737,287.637,96940.9,1.16665,1014.70,0.246688E-01,0.350547E-01,0.123314E-01,1636.92,1644.77,0.105700E-01,99.5231,7.84453,287.528,-1.84786,-0.838111,0.108340,2.03193,0.107369E-12,0.152838E-14,2.03193,3.68333,343.139,204.397,3.05638,-9999,0.138337,0.209432,-10.2154,-0.196762,0.920877,0.135167,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.220903E-01,1.01068,22.8382,1.02093,16.3231,1.47259,0.367357,1.47259,0.455743E-01,1.56529,0.280023E-02,1.20560,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800119111,80111,80111,80,80,8,1,1,22,8,0,0,0.184370,0.199419,0.350745E-01,0.596815E-01,0.518154E-01,0.472988E-02,0.378489E-05,0.192922E-01,0.906225E-02,0.114357E-02,0.702646E-04,33.0000,0.507278,2.24170,0.326716,46.7365,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,08:30,239.354,1,36000,36000,-0.376734E-01,0,0.531591E-02,47.4942,0,3.46569,49.2239,0,4.66071,1.10849,0,0.104956,-0.289528E-01,2,0.218738E-01,0.271910E-02,0,0.217118E-03,1.01909,1.12809,0.254038E-01,-0.532018E-02,-0.957403E-04,-0.440112E-13,-0.540516E-14,-0.822112E-15,39.4843,17.3882,17.6959,1.80000,1,0.484920E-02,2.13550,2.16549,1.75000,1,0.737552E-03,0.324804,0.329366,1.75000,1,301.947,288.281,96953.5,1.16397,1015.00,0.247208E-01,0.718303E-01,0.126749E-01,1686.30,1714.53,0.108894E-01,98.3533,28.2336,287.988,-1.92794,-0.875204,0.104765,2.11988,0.104422E-12,-0.111465E-14,2.11988,4.05933,343.384,204.416,2.83273,-9999,0.179906,0.311811,-10.4740,-0.191904,0.964861,0.223453,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.372756E-01,1.01067,48.6029,1.02115,28.7349,1.71303,0.647093,1.71303,-0.196347E-01,1.47457,0.230553E-02,1.17938,800009000,800009000,800009000,800009000,800009000,800009000,800009011,800009011,80101,80101,80,81,1,2,5,14,6,0,0,0.257046,0.320726,0.458512E-01,0.173826,0.911382E-01,0.312756E-02,0.361852E-05,0.411389E-01,0.159967E-01,-0.493978E-03,0.580033E-04,33.0000,0.506667,2.13551,0.324805,46.7663,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,09:00,239.375,1,36000,36000,-0.211390E-01,0,0.384189E-02,62.8029,0,4.93655,59.3005,0,7.52956,1.33642,0,0.169689,0.173334E-01,1,0.980586E-02,0.279045E-02,0,0.199870E-03,1.23808,-4.58280,-0.103280,-0.745691E-02,-0.826457E-04,-0.184869E-12,-0.239662E-13,-0.389904E-14,34.7824,15.3219,15.5604,1.80000,1,0.450914E-02,1.98631,2.01148,1.75000,1,0.733588E-03,0.323151,0.327246,1.75000,1,302.240,289.066,96964.0,1.16184,1013.86,0.247854E-01,0.866001E-01,0.111397E-01,1486.08,1803.03,0.958792E-02,82.4208,316.959,286.042,-1.60776,-0.522176,0.934826E-01,1.69302,-0.290626E-14,-0.531503E-14,1.69302,3.66238,350.217,197.993,3.16529,-9999,0.134887,0.471455,-3.33752,-0.602243,1.05906,0.395264,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.209119E-01,1.01086,64.4416,1.02024,40.4912,1.46453,0.912526,1.46453,0.115706E-01,1.49806,0.236899E-02,1.17791,800009000,800009000,800009000,800009000,800009000,800009010,800009011,800009011,80111,80111,80,81,7,1,7,11,1,0,0,0.349454,0.544402,0.490538E-01,0.349935,0.254373,0.997006E-03,0.336154E-05,0.547072E-01,0.226174E-01,0.291247E-03,0.596304E-04,33.0000,0.507194,1.98636,0.323151,46.8092,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,09:30,239.396,1,36000,36000,-0.222218E-01,0,0.465522E-02,81.2078,0,7.34263,78.0915,0,10.9872,1.76169,0,0.247863,-0.106799E-01,2,0.112939E-01,0.269851E-02,0,0.258071E-03,1.65905,-3.78201,-0.853195E-01,-0.279209E-02,-0.184119E-04,-0.830719E-12,-0.117829E-12,-0.197037E-13,30.8922,13.6086,13.7964,1.80000,1,0.438175E-02,1.93025,1.95276,1.75000,1,0.732729E-03,0.322781,0.326546,1.75000,1,302.209,290.122,96955.3,1.15826,1012.92,0.248782E-01,0.114158,0.985711E-02,1319.78,1928.42,0.851025E-02,68.4385,608.638,284.241,-0.132487,0.706971,0.387128E-01,0.720319,-0.372232E-12,-0.268909E-13,0.720319,3.07501,75.9327,100.614,3.08078,-9999,0.138511,0.384858,-2.79385,-0.719436,1.03991,0.499728,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.218897E-01,1.01517,84.0372,1.02136,65.5936,1.19054,1.47975,1.19054,-0.972760E-02,1.09790,0.246181E-02,1.09615,800009000,800009000,800009000,800009000,800009000,800009000,800009011,811009011,80111,80111,80,81,7,4,0,27,14,1,1,0.164815,0.560046,0.448554E-01,0.435083,0.290908,0.432727E-03,0.331859E-05,0.716296E-01,0.368135E-01,-0.245345E-03,0.620906E-04,33.0000,0.506778,1.93028,0.322780,46.8356,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,10:00,239.417,1,36000,36000,-0.121008,1,0.208433E-01,141.945,1,11.6568,124.095,1,11.5319,2.80275,1,0.260453,0.190620E-01,1,0.868879E-02,0.311154E-02,1,0.245332E-03,1.88067,-2.70855,-0.611740E-01,-0.112289E-02,-0.122253E-04,0.599383E-12,0.923956E-13,0.156222E-13,28.0782,12.3748,12.5299,1.80000,1,0.432829E-02,1.90760,1.92854,1.75000,1,0.731823E-03,0.322535,0.326075,1.75000,1,302.844,291.325,96935.1,1.15378,1012.26,0.249866E-01,0.181618,0.892457E-02,1199.88,2080.45,0.773506E-02,57.6738,880.577,282.814,0.958491,0.492155,0.795317E-01,1.08039,-0.424203E-13,0.213469E-13,1.08039,4.24097,150.525,27.1791,4.22157,-9999,0.323850,0.867414,-20.4229,-0.984189E-01,1.14384,0.375286,0,33.5989,-5.09876,11.5334,28.7198,43.7996,61.4295,92.0326,-0.119524,1.01241,146.269,1.02004,102.725,1.20803,2.32010,1.20803,0.142617E-01,1.33659,0.275601E-02,1.12900,800009000,800009000,800009000,800009000,800009010,800009010,800009011,800009011,80111,80111,80,81,0,8,0,25,13,0,0,0.974745,0.675605,0.844780E-01,0.711448,0.212697,0.267411E-03,0.312568E-05,0.125239,0.579713E-01,0.360817E-03,0.697264E-04,33.0000,0.507556,1.90756,0.322534,46.9474,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,10:30,239.437,1,36000,36000,-0.556764E-01,0,0.164472E-01,162.748,0,10.3554,127.761,0,8.74108,2.88732,0,0.197542,0.573967E-02,0,0.118523E-02,0.306350E-02,0,0.240168E-03,0.986853,-1.32484,-0.299404E-01,-0.206213E-03,0.158336E-04,0.115957E-12,0.187530E-13,0.318084E-14,26.6981,11.7696,11.9098,1.80000,1,0.431772E-02,1.90343,1.92349,1.75000,1,0.732360E-03,0.322855,0.326257,1.75000,1,302.975,291.958,96928.6,1.15147,1011.92,0.250425E-01,0.187098,0.846915E-02,1141.12,2164.55,0.735508E-02,52.7185,1023.43,282.069,0.489074,0.841841,0.486568E-01,0.974811,0.113137E-12,0.434327E-14,0.974811,4.17082,119.877,59.8452,2.86105,-9999,0.219892,0.969809,-5.57511,-0.360531,1.27384,0.635194,0,24.5107,-3.71960,8.41374,20.9514,31.9522,44.8134,67.1387,-0.549627E-01,1.01298,166.701,1.02025,102.996,1.24045,2.32763,1.24045,0.505980E-02,1.13437,0.266590E-02,1.14914,800009000,800009000,800009000,800009000,800009000,800019100,800009011,800009011,80111,80111,80,81,0,6,2,47,37,0,0,0.979381,0.874601,0.856347E-01,0.745050,0.174806,0.853613E-04,0.284627E-05,0.143066,0.582897E-01,0.128220E-03,0.675561E-04,33.0000,0.507000,1.90342,0.322851,47.0461,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,11:00,239.458,1,36000,36000,-0.133704,1,0.251069E-01,218.722,0,20.4090,146.290,0,14.7394,3.30937,0,0.333436,-0.281935E-02,2,0.417178E-02,0.363737E-02,0,0.321722E-03,1.61881,-2.74457,-0.620877E-01,-0.385033E-03,0.338932E-04,-0.104499E-11,-0.188477E-12,-0.321691E-13,23.8324,10.5100,10.6216,1.80000,1,0.429849E-02,1.89562,1.91347,1.75000,1,0.733662E-03,0.323542,0.326589,1.75000,1,303.259,292.999,96918.9,1.14781,1011.26,0.251344E-01,0.214447,0.753512E-02,1018.89,2309.54,0.656477E-02,44.1167,1290.65,280.403,-0.719295E-01,0.249024,0.474400E-01,0.263510,-0.106422E-12,-0.438473E-13,0.263510,3.62349,65.3295,106.111,10.3716,-9999,0.341300,0.930090,-15.5077,-0.129613,1.49513,0.552110,0,31.3383,-4.75571,10.7574,26.7875,40.8527,57.2964,85.8405,-0.129864,1.02957,219.791,1.03060,107.093,1.36601,2.42265,1.36601,-0.268801E-02,1.04886,0.283501E-02,1.28302,800009000,800009000,800009000,800009000,800009000,800009000,800009011,800009011,80000,80000,80,81,2,0,1,31,16,0,0,0.782404,0.967963,0.109813,1.11368,0.277013,0.104148E-03,0.289235E-05,0.189356,0.608918E-01,-0.682793E-04,0.720133E-04,32.8321,0.546361,1.89562,0.323540,47.1426,0.950000,3.00000
CH-CHA_202108270700.csv,2021-08-27,11:30,239.479,1,36000,36000,0.419512E-02,2,0.832980E-02,161.791,0,9.92207,114.826,0,10.6648,2.59597,0,0.241108,0.418662E-02,1,0.374812E-02,0.299042E-02,0,0.206518E-03,-1.00211,0.818522,0.185051E-01,0.801707E-03,0.102717E-04,-0.166175E-12,-0.291880E-13,-0.494267E-14,24.6834,10.8846,11.0044,1.80000,1,0.433555E-02,1.91185,1.93072,1.75000,1,0.734177E-03,0.323750,0.326946,1.75000,1,304.411,292.356,96911.1,1.15008,1011.44,0.250812E-01,0.168219,0.782025E-02,1055.13,2219.01,0.679974E-02,47.5494,1163.89,280.914,-1.41145,-0.417229,0.699428E-01,1.47349,0.126411E-13,-0.673226E-14,1.47349,5.20687,353.893,196.468,2.72070,-9999,0.603960E-01,0.759464,-0.116170,-17.3022,1.40901,2.30291,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.414875E-02,1.01118,165.120,1.01997,92.6104,1.23988,2.09373,1.23988,0.346897E-02,1.20688,0.259549E-02,1.15216,800009000,800009000,800009000,800009000,800009000,800019000,800009011,800009011,80111,80111,80,81,3,7,0,25,26,0,0,0.861431,0.587653,0.698439E-01,0.810882,0.308559,0.192482E-03,0.348748E-05,0.141948,0.525133E-01,0.879637E-04,0.658145E-04,33.0000,0.506944,1.91183,0.323748,47.1452,0.950000,3.00000
